TotalSpectrum-x_point	TotalSpectrum-y_point	TotalSpectrum-x_line	TotalSpectrum-y_line	Subspectrum2-x_line	Subspectrum2-y_line
0.079921	28562	0.079921	28437.1	0.079921	28437.1
0.099896	28777	0.099896	28677.3	0.099896	28677.3
0.119866	28900	0.119866	28877.5	0.119866	28877.5
0.139833	29223	0.139833	29044.7	0.139833	29044.7
0.159794	28978	0.159794	29184.6	0.159794	29184.6
0.179749	29491	0.179749	29302.4	0.179749	29302.4
0.199697	29633	0.199697	29402.1	0.199697	29402.1
0.219638	29581	0.219638	29487	0.219638	29487
0.23957	29273	0.23957	29559.8	0.23957	29559.8
0.259494	29746	0.259494	29622.5	0.259494	29622.5
0.279408	29885	0.279408	29676.9	0.279408	29676.9
0.299311	29593	0.299311	29724.3	0.299311	29724.3
0.319203	29907	0.319203	29765.8	0.319203	29765.8
0.339083	29597	0.339083	29802.4	0.339083	29802.4
0.35895	29927	0.35895	29834.8	0.35895	29834.8
0.378803	29707	0.378803	29863.6	0.378803	29863.6
0.398643	29897	0.398643	29889.3	0.398643	29889.3
0.418467	29896	0.418467	29912.3	0.418467	29912.3
0.438276	29888	0.438276	29933	0.438276	29933
0.458068	29756	0.458068	29951.7	0.458068	29951.7
0.477842	29828	0.477842	29968.6	0.477842	29968.6
0.497599	30139	0.497599	29983.9	0.497599	29983.9
0.517337	29917	0.517337	29997.9	0.517337	29997.9
0.537056	30371	0.537056	30010.7	0.537056	30010.7
0.556754	29973	0.556754	30022.4	0.556754	30022.4
0.576432	29965	0.576432	30033.1	0.576432	30033.1
0.596088	29954	0.596088	30042.9	0.596088	30042.9
0.615721	30344	0.615721	30052	0.615721	30052
0.635331	29903	0.635331	30060.4	0.635331	30060.4
0.654917	30375	0.654917	30068.2	0.654917	30068.2
0.674479	29896	0.674479	30075.4	0.674479	30075.4
0.694015	30227	0.694015	30082.1	0.694015	30082.1
0.713525	29945	0.713525	30088.3	0.713525	30088.3
0.733008	29861	0.733008	30094.1	0.733008	30094.1
0.752464	30209	0.752464	30099.6	0.752464	30099.6
0.771891	30088	0.771891	30104.6	0.771891	30104.6
0.791289	30057	0.791289	30109.4	0.791289	30109.4
0.810658	30119	0.810658	30113.8	0.810658	30113.8
0.829996	30118	0.829996	30118	0.829996	30118
0.849302	29972	0.849302	30121.9	0.849302	30121.9
0.868577	29866	0.868577	30125.6	0.868577	30125.6
0.887819	29938	0.887819	30129.1	0.887819	30129.1
0.907027	30007	0.907027	30132.4	0.907027	30132.4
0.926202	30109	0.926202	30135.5	0.926202	30135.5
0.945341	30001	0.945341	30138.4	0.945341	30138.4
0.964445	30231	0.964445	30141.2	0.964445	30141.2
0.983513	29893	0.983513	30143.8	0.983513	30143.8
1.00254	30124	1.00254	30146.3	1.00254	30146.3
1.02154	30121	1.02154	30148.7	1.02154	30148.7
1.04049	29916	1.04049	30151	1.04049	30151
1.0594	30086	1.0594	30153.1	1.0594	30153.1
1.07828	30149	1.07828	30155.1	1.07828	30155.1
1.09712	29968	1.09712	30157.1	1.09712	30157.1
1.11591	29676	1.11591	30158.9	1.11591	30158.9
1.13466	30240	1.13466	30160.7	1.13466	30160.7
1.15337	30355	1.15337	30162.4	1.15337	30162.4
1.17203	30338	1.17203	30164	1.17203	30164
1.19066	30098	1.19066	30165.5	1.19066	30165.5
1.20923	29944	1.20923	30167	1.20923	30167
1.22776	30215	1.22776	30168.4	1.22776	30168.4
1.24625	30092	1.24625	30169.7	1.24625	30169.7
1.26468	30100	1.26468	30171	1.26468	30171
1.28307	30152	1.28307	30172.2	1.28307	30172.2
1.30142	30065	1.30142	30173.4	1.30142	30173.4
1.31971	30080	1.31971	30174.5	1.31971	30174.5
1.33795	30052	1.33795	30175.6	1.33795	30175.6
1.35614	30500	1.35614	30176.7	1.35614	30176.7
1.37429	30123	1.37429	30177.7	1.37429	30177.7
