TotalSpectrum-x_point	TotalSpectrum-y_point	TotalSpectrum-x_line	TotalSpectrum-y_line	Subspectrum2-x_line	Subspectrum2-y_line
3.00985	37802	3.00985	37767.1	3.00985	37767.1
3.08756	37755	3.08756	37770.5	3.08756	37770.5
3.16516	37874	3.16516	37772.8	3.16516	37772.8
3.24263	37738	3.24263	37774.2	3.24263	37774.2
3.31998	37623	3.31998	37774.8	3.31998	37774.8
3.39721	37874	3.39721	37774.7	3.39721	37774.7
3.47431	37858	3.47431	37773.9	3.47431	37773.9
3.55127	37491	3.55127	37772.3	3.55127	37772.3
3.62811	37651	3.62811	37770.1	3.62811	37770.1
3.70481	38047	3.70481	37767	3.70481	37767
3.78136	37400	3.78136	37763.1	3.78136	37763.1
3.85778	37601	3.85778	37758.3	3.85778	37758.3
3.93405	37901	3.93405	37752.3	3.93405	37752.3
4.01017	37597	4.01017	37745	4.01017	37745
4.08614	37735	4.08614	37736	4.08614	37736
4.16196	37857	4.16196	37725.1	4.16196	37725.1
4.23762	37415	4.23762	37711.6	4.23762	37711.6
4.31312	37864	4.31312	37694.9	4.31312	37694.9
4.38846	37771	4.38846	37674	4.38846	37674
4.46364	37541	4.46364	37647.5	4.46364	37647.5
4.53864	37587	4.53864	37613.2	4.53864	37613.2
4.61348	37938	4.61348	37568.2	4.61348	37568.2
4.68814	37729	4.68814	37507.5	4.68814	37507.5
4.76262	37661	4.76262	37423.4	4.76262	37423.4
4.83693	37259	4.83693	37303	4.83693	37303
4.91105	37293	4.91105	37124	4.91105	37124
4.98499	36815	4.98499	36846.2	4.98499	36846.2
5.05874	36066	5.05874	36397.6	5.05874	36397.6
5.1323	35640	5.1323	35663.5	5.1323	35663.5
5.20566	34222	5.20566	34570.5	5.20566	34570.5
5.27883	32924	5.27883	33547.7	5.27883	33547.7
5.35181	33453	5.35181	33685.4	5.35181	33685.4
5.42458	34605	5.42458	34793.2	5.42458	34793.2
5.49714	35535	5.49714	35815.6	5.49714	35815.6
5.5695	36585	5.5695	36480.5	5.5695	36480.5
5.64165	36941	5.64165	36887.2	5.64165	36887.2
5.71359	37267	5.71359	37141.4	5.71359	37141.4
5.78531	37715	5.78531	37306.8	5.78531	37306.8
5.85682	37749	5.85682	37418.9	5.85682	37418.9
5.9281	37367	5.9281	37497.6	5.9281	37497.6
5.99916	37773	5.99916	37554.6	5.99916	37554.6
6.07	37762	6.07	37596.8	6.07	37596.8
6.1406	37630	6.1406	37628.7	6.1406	37628.7
6.21098	37696	6.21098	37653.2	6.21098	37653.2
6.28112	37868	6.28112	37672.2	6.28112	37672.2
6.35102	37491	6.35102	37687	6.35102	37687
6.42069	37526	6.42069	37698.5	6.42069	37698.5
6.49011	38001	6.49011	37707.5	6.49011	37707.5
6.55929	37754	6.55929	37714.2	6.55929	37714.2
6.62822	37878	6.62822	37719.2	6.62822	37719.2
6.69691	37733	6.69691	37722.7	6.69691	37722.7
6.76534	37943	6.76534	37724.7	6.76534	37724.7
6.83352	37931	6.83352	37725.5	6.83352	37725.5
6.90143	37668	6.90143	37725	6.90143	37725
6.96909	37362	6.96909	37723.4	6.96909	37723.4
7.03649	37635	7.03649	37720.5	7.03649	37720.5
7.10362	37872	7.10362	37716.4	7.10362	37716.4
7.17049	37541	7.17049	37710.9	7.17049	37710.9
