Zeit	Kanal A	Kanal B
-2.49311987	0.00000000	-0.55379550
-2.49305587	0.00000000	-0.55379550
-2.49299187	0.00000000	-0.55379550
-2.49292787	0.00000000	-0.59331940
-2.49286387	0.00000000	-0.59331940
-2.49279987	0.00000000	-0.59331940
-2.49273587	-0.03937008	-0.59331940
-2.49267187	0.00000000	-0.55379550
-2.49260787	-0.03937008	-0.55379550
-2.49254387	0.00000000	-0.55379550
-2.49247987	-0.03937008	-0.55379550
-2.49241587	0.00000000	-0.55379550
-2.49235187	-0.03937008	-0.55379550
-2.49228787	-0.03937008	-0.55379550
-2.49222387	-0.03937008	-0.59331940
-2.49215987	0.00000000	-0.55379550
-2.49209587	-0.03937008	-0.55379550
-2.49203187	0.00000000	-0.55379550
-2.49196787	0.00000000	-0.55379550
-2.49190387	0.00000000	-0.55379550
-2.49183987	-0.03937008	-0.55379550
-2.49177587	0.00000000	-0.55379550
-2.49171187	-0.03937008	-0.59331940
-2.49164787	-0.03937008	-0.55379550
-2.49158387	0.00000000	-0.55379550
-2.49151987	0.00000000	-0.55379550
-2.49145587	0.00000000	-0.55379550
-2.49139187	-0.03937008	-0.55379550
-2.49132787	0.00000000	-0.55379550
-2.49126387	0.03937008	-0.55379550
-2.49119987	-0.03937008	-0.55379550
-2.49113587	0.00000000	-0.55379550
-2.49107187	0.00000000	-0.55379550
-2.49100787	0.03937008	-0.55379550
-2.49094387	-0.03937008	-0.55379550
-2.49087987	0.00000000	-0.55379550
-2.49081587	-0.03937008	-0.55379550
-2.49075187	0.00000000	-0.55379550
-2.49068787	-0.03937008	-0.55379550
-2.49062387	-0.03937008	-0.51427170
-2.49055987	-0.03937008	-0.51427170
-2.49049587	0.00000000	-0.55379550
-2.49043187	-0.03937008	-0.55379550
-2.49036787	-0.03937008	-0.59331940
-2.49030387	0.00000000	-0.59331940
-2.49023987	0.00000000	-0.55379550
-2.49017587	0.00000000	-0.55379550
-2.49011187	-0.03937008	-0.55379550
-2.49004787	0.00000000	-0.59331940
-2.48998387	0.00000000	-0.55379550
-2.48991987	-0.03937008	-0.55379550
-2.48985587	0.00000000	-0.55379550
-2.48979187	-0.03937008	-0.51427170
-2.48972787	0.00000000	-0.51427170
-2.48966387	0.00000000	-0.55379550
-2.48959987	0.03937008	-0.55379550
-2.48953587	0.00000000	-0.51427170
-2.48947187	0.00000000	-0.55379550
-2.48940787	0.00000000	-0.55379550
-2.48934387	0.00000000	-0.55379550
-2.48927987	-0.07889394	-0.55379550
-2.48921587	0.00000000	-0.51427170
-2.48915187	0.00000000	-0.55379550
-2.48908787	0.00000000	-0.55379550
-2.48902387	0.00000000	-0.55379550
-2.48895987	0.00000000	-0.55379550
-2.48889587	0.00000000	-0.55379550
-2.48883187	0.00000000	-0.55379550
-2.48876787	0.00000000	-0.51427170
-2.48870387	0.00000000	-0.55379550
-2.48863987	0.00000000	-0.55379550
-2.48857587	0.00000000	-0.55379550
-2.48851187	0.00000000	-0.55379550
-2.48844787	0.00000000	-0.55379550
-2.48838387	0.00000000	-0.51427170
-2.48831987	0.03937008	-0.55379550
-2.48825587	0.00000000	-0.55379550
-2.48819187	0.00000000	-0.51427170
-2.48812787	0.00000000	-0.55379550
-2.48806387	-0.03937008	-0.51427170
-2.48799987	0.00000000	-0.55379550
-2.48793587	0.00000000	-0.55379550
-2.48787187	0.00000000	-0.51427170
-2.48780787	-0.03937008	-0.51427170
-2.48774387	0.00000000	-0.51427170
-2.48767987	0.00000000	-0.55379550
-2.48761587	0.00000000	-0.55379550
-2.48755187	0.00000000	-0.51427170
-2.48748787	0.00000000	-0.51427170
-2.48742387	0.00000000	-0.55379550
-2.48735987	0.00000000	-0.51427170
-2.48729587	0.00000000	-0.55379550
-2.48723187	0.03937008	-0.51427170
-2.48716787	0.00000000	-0.51427170
-2.48710387	0.00000000	-0.55379550
-2.48703987	0.00000000	-0.51427170
-2.48697587	0.03937008	-0.51427170
-2.48691187	0.00000000	-0.51427170
-2.48684787	0.00000000	-0.55379550
-2.48678387	-0.03937008	-0.55379550
-2.48671987	0.00000000	-0.55379550
-2.48665587	0.00000000	-0.51427170
-2.48659187	0.00000000	-0.51427170
-2.48652787	0.00000000	-0.51427170
-2.48646387	0.03937008	-0.55379550
-2.48639987	0.00000000	-0.51427170
-2.48633587	0.00000000	-0.51427170
-2.48627187	0.03937008	-0.51427170
-2.48620787	0.03937008	-0.51427170
-2.48614387	0.03937008	-0.51427170
-2.48607987	0.00000000	-0.55379550
-2.48601587	0.00000000	-0.51427170
-2.48595187	0.00000000	-0.55379550
-2.48588787	0.03937008	-0.55379550
-2.48582387	0.00000000	-0.55379550
-2.48575987	0.00000000	-0.51427170
-2.48569587	0.00000000	-0.51427170
-2.48563187	0.03937008	-0.51427170
-2.48556787	0.00000000	-0.51427170
-2.48550387	0.00000000	-0.51427170
-2.48543987	0.00000000	-0.51427170
-2.48537587	0.00000000	-0.47474780
-2.48531187	0.03937008	-0.51427170
-2.48524787	0.00000000	-0.51427170
-2.48518387	0.00000000	-0.51427170
-2.48511987	0.03937008	-0.51427170
-2.48505587	0.03937008	-0.51427170
-2.48499187	0.03937008	-0.51427170
-2.48492787	0.03937008	-0.51427170
-2.48486387	0.03937008	-0.51427170
-2.48479987	0.00000000	-0.51427170
-2.48473587	0.00000000	-0.51427170
-2.48467187	0.00000000	-0.51427170
-2.48460787	0.00000000	-0.51427170
-2.48454387	0.00000000	-0.51427170
-2.48447987	0.03937008	-0.51427170
-2.48441587	0.03937008	-0.51427170
-2.48435187	0.00000000	-0.51427170
-2.48428787	0.03937008	-0.51427170
-2.48422387	0.00000000	-0.51427170
-2.48415987	0.00000000	-0.51427170
-2.48409587	0.03937008	-0.51427170
-2.48403187	0.03937008	-0.51427170
-2.48396787	0.03937008	-0.51427170
-2.48390387	0.03937008	-0.51427170
-2.48383987	0.03937008	-0.51427170
-2.48377587	0.00000000	-0.55379550
-2.48371187	0.00000000	-0.51427170
-2.48364787	0.00000000	-0.51427170
-2.48358387	0.00000000	-0.51427170
-2.48351987	0.00000000	-0.51427170
-2.48345587	0.00000000	-0.51427170
-2.48339187	0.00000000	-0.51427170
-2.48332787	0.00000000	-0.51427170
-2.48326387	0.00000000	-0.51427170
-2.48319987	0.00000000	-0.51427170
-2.48313587	0.03937008	-0.51427170
-2.48307187	0.03937008	-0.47474780
-2.48300787	0.03937008	-0.51427170
-2.48294387	0.00000000	-0.51427170
-2.48287987	0.00000000	-0.47474780
-2.48281587	0.03937008	-0.47474780
-2.48275187	0.03937008	-0.51427170
-2.48268787	0.03937008	-0.47474780
-2.48262387	0.03937008	-0.51427170
-2.48255987	0.03937008	-0.51427170
-2.48249587	0.03937008	-0.51427170
-2.48243187	0.00000000	-0.47474780
-2.48236787	0.00000000	-0.51427170
-2.48230387	0.03937008	-0.47474780
-2.48223987	0.00000000	-0.51427170
-2.48217587	0.03937008	-0.51427170
-2.48211187	0.03937008	-0.51427170
-2.48204787	0.00000000	-0.51427170
-2.48198387	0.00000000	-0.51427170
-2.48191987	0.03937008	-0.51427170
-2.48185587	0.03937008	-0.47474780
-2.48179187	0.03937008	-0.51427170
-2.48172787	0.03937008	-0.51427170
-2.48166387	0.00000000	-0.47474780
-2.48159987	0.00000000	-0.47474780
-2.48153587	0.00000000	-0.47474780
-2.48147187	0.03937008	-0.51427170
-2.48140787	0.07889394	-0.47474780
-2.48134387	0.03937008	-0.47474780
-2.48127987	0.03937008	-0.51427170
-2.48121587	0.03937008	-0.47474780
-2.48115187	0.03937008	-0.47474780
-2.48108787	0.03937008	-0.47474780
-2.48102387	0.03937008	-0.51427170
-2.48095987	0.03937008	-0.51427170
-2.48089587	0.03937008	-0.51427170
-2.48083187	0.03937008	-0.51427170
-2.48076787	0.07889394	-0.47474780
-2.48070387	0.00000000	-0.47474780
-2.48063987	0.00000000	-0.51427170
-2.48057587	0.03937008	-0.51427170
-2.48051187	0.03937008	-0.47474780
-2.48044787	0.03937008	-0.51427170
-2.48038387	0.03937008	-0.51427170
-2.48031987	0.03937008	-0.51427170
-2.48025587	0.03937008	-0.51427170
-2.48019187	0.03937008	-0.51427170
-2.48012787	0.07889394	-0.51427170
-2.48006387	0.03937008	-0.47474780
-2.47999987	0.03937008	-0.51427170
-2.47993587	0.00000000	-0.51427170
-2.47987187	0.03937008	-0.47474780
-2.47980787	0.00000000	-0.51427170
-2.47974387	0.03937008	-0.47474780
-2.47967987	0.03937008	-0.47474780
-2.47961587	0.03937008	-0.51427170
-2.47955187	0.07889394	-0.47474780
-2.47948787	0.03937008	-0.47474780
-2.47942387	0.00000000	-0.47474780
-2.47935987	0.03937008	-0.47474780
-2.47929587	0.03937008	-0.47474780
-2.47923187	0.07889394	-0.51427170
-2.47916787	0.03937008	-0.51427170
-2.47910387	0.03937008	-0.47474780
-2.47903987	0.03937008	-0.51427170
-2.47897587	0.03937008	-0.47474780
-2.47891187	0.03937008	-0.47474780
-2.47884787	0.03937008	-0.43507010
-2.47878387	0.03937008	-0.47474780
-2.47871987	0.03937008	-0.51427170
-2.47865587	0.07889394	-0.47474780
-2.47859187	0.07889394	-0.47474780
-2.47852787	0.07889394	-0.47474780
-2.47846387	0.03937008	-0.47474780
-2.47839987	0.07889394	-0.47474780
-2.47833587	0.07889394	-0.47474780
-2.47827187	0.03937008	-0.43507010
-2.47820787	0.07889394	-0.47474780
-2.47814387	0.07889394	-0.43507010
-2.47807987	0.07889394	-0.47474780
-2.47801587	0.11841780	-0.47474780
-2.47795187	0.07889394	-0.47474780
-2.47788787	0.03937008	-0.47474780
-2.47782387	0.03937008	-0.47474780
-2.47775987	0.07889394	-0.47474780
-2.47769587	0.07889394	-0.47474780
-2.47763187	0.03937008	-0.47474780
-2.47756787	0.03937008	-0.47474780
-2.47750387	0.07889394	-0.43507010
-2.47743987	0.07889394	-0.47474780
-2.47737587	0.03937008	-0.43507010
-2.47731187	0.03937008	-0.47474780
-2.47724787	0.03937008	-0.47474780
-2.47718387	0.07889394	-0.47474780
-2.47711987	0.07889394	-0.43507010
-2.47705587	0.07889394	-0.43507010
-2.47699187	0.03937008	-0.47474780
-2.47692787	0.03937008	-0.47474780
-2.47686387	0.07889394	-0.47474780
-2.47679987	0.03937008	-0.47474780
-2.47673587	0.07889394	-0.47474780
-2.47667187	0.03937008	-0.47474780
-2.47660787	0.03937008	-0.47474780
-2.47654387	0.07889394	-0.47474780
-2.47647987	0.07889394	-0.43507010
-2.47641587	0.07889394	-0.47474780
-2.47635187	0.07889394	-0.43507010
-2.47628787	0.03937008	-0.47474780
-2.47622387	0.03937008	-0.47474780
-2.47615987	0.03937008	-0.47474780
-2.47609587	0.07889394	-0.43507010
-2.47603187	0.07889394	-0.47474780
-2.47596787	0.07889394	-0.43507010
-2.47590387	0.03937008	-0.47474780
-2.47583987	0.03937008	-0.43507010
-2.47577587	0.07889394	-0.47474780
-2.47571187	0.07889394	-0.43507010
-2.47564787	0.07889394	-0.43507010
-2.47558387	0.07889394	-0.43507010
-2.47551987	0.07889394	-0.47474780
-2.47545587	0.07889394	-0.47474780
-2.47539187	0.07889394	-0.43507010
-2.47532787	0.07889394	-0.47474780
-2.47526387	0.07889394	-0.43507010
-2.47519987	0.07889394	-0.47474780
-2.47513587	0.07889394	-0.43507010
-2.47507187	0.07889394	-0.47474780
-2.47500787	0.07889394	-0.47474780
-2.47494387	0.11841780	-0.47474780
-2.47487987	0.07889394	-0.43507010
-2.47481587	0.07889394	-0.43507010
-2.47475187	0.07889394	-0.47474780
-2.47468787	0.11841780	-0.47474780
-2.47462387	0.03937008	-0.43507010
-2.47455987	0.11841780	-0.47474780
-2.47449587	0.07889394	-0.43507010
-2.47443187	0.07889394	-0.47474780
-2.47436787	0.11841780	-0.47474780
-2.47430387	0.07889394	-0.47474780
-2.47423987	0.07889394	-0.47474780
-2.47417587	0.07889394	-0.47474780
-2.47411187	0.11841780	-0.47474780
-2.47404787	0.07889394	-0.43507010
-2.47398387	0.07889394	-0.43507010
-2.47391987	0.11841780	-0.47474780
-2.47385587	0.07889394	-0.43507010
-2.47379187	0.07889394	-0.43507010
-2.47372787	0.07889394	-0.43507010
-2.47366387	0.07889394	-0.47474780
-2.47359987	0.07889394	-0.43507010
-2.47353587	0.07889394	-0.47474780
-2.47347187	0.11841780	-0.43507010
-2.47340787	0.07889394	-0.43507010
-2.47334387	0.07889394	-0.43507010
-2.47327987	0.07889394	-0.47474780
-2.47321587	0.07889394	-0.43507010
-2.47315187	0.07889394	-0.43507010
-2.47308787	0.07889394	-0.43507010
-2.47302387	0.07889394	-0.39554630
-2.47295987	0.07889394	-0.43507010
-2.47289587	0.11841780	-0.43507010
-2.47283187	0.11841780	-0.47474780
-2.47276787	0.07889394	-0.47474780
-2.47270387	0.07889394	-0.39554630
-2.47263987	0.11841780	-0.43507010
-2.47257587	0.07889394	-0.43507010
-2.47251187	0.07889394	-0.47474780
-2.47244787	0.07889394	-0.43507010
-2.47238387	0.11841780	-0.43507010
-2.47231987	0.07889394	-0.43507010
-2.47225587	0.11841780	-0.43507010
-2.47219187	0.11841780	-0.43507010
-2.47212787	0.11841780	-0.43507010
-2.47206387	0.07889394	-0.39554630
-2.47199987	0.11841780	-0.43507010
-2.47193587	0.07889394	-0.43507010
-2.47187187	0.07889394	-0.43507010
-2.47180787	0.11841780	-0.39554630
-2.47174387	0.07889394	-0.43507010
-2.47167987	0.07889394	-0.47474780
-2.47161587	0.11841780	-0.47474780
-2.47155187	0.07889394	-0.43507010
-2.47148787	0.11841780	-0.43507010
-2.47142387	0.07889394	-0.43507010
-2.47135987	0.07889394	-0.43507010
-2.47129587	0.07889394	-0.43507010
-2.47123187	0.07889394	-0.43507010
-2.47116787	0.11841780	-0.39554630
-2.47110387	0.07889394	-0.43507010
-2.47103987	0.11841780	-0.43507010
-2.47097587	0.11841780	-0.39554630
-2.47091187	0.11841780	-0.43507010
-2.47084787	0.11841780	-0.43507010
-2.47078387	0.07889394	-0.43507010
-2.47071987	0.07889394	-0.39554630
-2.47065587	0.11841780	-0.43507010
-2.47059187	0.11841780	-0.43507010
-2.47052787	0.11841780	-0.43507010
-2.47046387	0.11841780	-0.43507010
-2.47039987	0.11841780	-0.47474780
-2.47033587	0.11841780	-0.47474780
-2.47027187	0.11841780	-0.43507010
-2.47020787	0.11841780	-0.43507010
-2.47014387	0.07889394	-0.47474780
-2.47007987	0.11841780	-0.43507010
-2.47001587	0.11841780	-0.43507010
-2.46995187	0.11841780	-0.43507010
-2.46988787	0.11841780	-0.47474780
-2.46982387	0.11841780	-0.39554630
-2.46975987	0.07889394	-0.43507010
-2.46969587	0.15794170	-0.43507010
-2.46963187	0.07889394	-0.43507010
-2.46956787	0.11841780	-0.39554630
-2.46950387	0.07889394	-0.43507010
-2.46943987	0.07889394	-0.43507010
-2.46937587	0.07889394	-0.39554630
-2.46931187	0.11841780	-0.43507010
-2.46924787	0.11841780	-0.43507010
-2.46918387	0.11841780	-0.43507010
-2.46911987	0.11841780	-0.39554630
-2.46905587	0.11841780	-0.43507010
-2.46899187	0.11841780	-0.43507010
-2.46892787	0.11841780	-0.43507010
-2.46886387	0.11841780	-0.43507010
-2.46879987	0.07889394	-0.39554630
-2.46873587	0.15794170	-0.43507010
-2.46867187	0.07889394	-0.39554630
-2.46860787	0.11841780	-0.39554630
-2.46854387	0.11841780	-0.39554630
-2.46847987	0.11841780	-0.39554630
-2.46841587	0.11841780	-0.43507010
-2.46835187	0.11841780	-0.43507010
-2.46828787	0.11841780	-0.43507010
-2.46822387	0.15794170	-0.39554630
-2.46815987	0.11841780	-0.39554630
-2.46809587	0.11841780	-0.47474780
-2.46803187	0.11841780	-0.39554630
-2.46796787	0.11841780	-0.43507010
-2.46790387	0.07889394	-0.43507010
-2.46783987	0.11841780	-0.43507010
-2.46777587	0.11841780	-0.39554630
-2.46771187	0.11841780	-0.39554630
-2.46764787	0.11841780	-0.43507010
-2.46758387	0.11841780	-0.39554630
-2.46751987	0.11841780	-0.43507010
-2.46745587	0.07889394	-0.43507010
-2.46739187	0.11841780	-0.39554630
-2.46732787	0.11841780	-0.43507010
-2.46726387	0.11841780	-0.39554630
-2.46719987	0.11841780	-0.39554630
-2.46713587	0.07889394	-0.39554630
-2.46707187	0.11841780	-0.43507010
-2.46700787	0.15794170	-0.43507010
-2.46694387	0.11841780	-0.43507010
-2.46687987	0.15794170	-0.39554630
-2.46681587	0.11841780	-0.39554630
-2.46675187	0.11841780	-0.39554630
-2.46668787	0.11841780	-0.39554630
-2.46662387	0.11841780	-0.39554630
-2.46655987	0.11841780	-0.43507010
-2.46649587	0.11841780	-0.39554630
-2.46643187	0.11841780	-0.39554630
-2.46636787	0.11841780	-0.43507010
-2.46630387	0.15794170	-0.39554630
-2.46623987	0.15794170	-0.39554630
-2.46617587	0.11841780	-0.43507010
-2.46611187	0.11841780	-0.39554630
-2.46604787	0.15794170	-0.39554630
-2.46598387	0.11841780	-0.43507010
-2.46591987	0.11841780	-0.39554630
-2.46585587	0.15794170	-0.35602240
-2.46579187	0.15794170	-0.43507010
-2.46572787	0.11841780	-0.39554630
-2.46566387	0.19746560	-0.39554630
-2.46559987	0.15794170	-0.39554630
-2.46553587	0.15794170	-0.43507010
-2.46547187	0.11841780	-0.39554630
-2.46540787	0.11841780	-0.43507010
-2.46534387	0.11841780	-0.39554630
-2.46527987	0.11841780	-0.39554630
-2.46521587	0.11841780	-0.39554630
-2.46515187	0.15794170	-0.43507010
-2.46508787	0.11841780	-0.39554630
-2.46502387	0.07889394	-0.43507010
-2.46495987	0.11841780	-0.39554630
-2.46489587	0.11841780	-0.39554630
-2.46483187	0.11841780	-0.39554630
-2.46476787	0.11841780	-0.43507010
-2.46470387	0.11841780	-0.39554630
-2.46463987	0.15794170	-0.43507010
-2.46457587	0.15794170	-0.39554630
-2.46451187	0.15794170	-0.39554630
-2.46444787	0.11841780	-0.39554630
-2.46438387	0.11841780	-0.39554630
-2.46431987	0.15794170	-0.39554630
-2.46425587	0.11841780	-0.39554630
-2.46419187	0.15794170	-0.39554630
-2.46412787	0.11841780	-0.39554630
-2.46406387	0.11841780	-0.35602240
-2.46399987	0.15794170	-0.39554630
-2.46393587	0.11841780	-0.39554630
-2.46387187	0.11841780	-0.43507010
-2.46380787	0.15794170	-0.35602240
-2.46374387	0.15794170	-0.39554630
-2.46367987	0.11841780	-0.35602240
-2.46361587	0.11841780	-0.39554630
-2.46355187	0.11841780	-0.39554630
-2.46348787	0.11841780	-0.39554630
-2.46342387	0.15794170	-0.39554630
-2.46335987	0.11841780	-0.39554630
-2.46329587	0.15794170	-0.39554630
-2.46323187	0.11841780	-0.39554630
-2.46316787	0.11841780	-0.39554630
-2.46310387	0.11841780	-0.43507010
-2.46303987	0.11841780	-0.39554630
-2.46297587	0.15794170	-0.35602240
-2.46291187	0.15794170	-0.39554630
-2.46284787	0.15794170	-0.39554630
-2.46278387	0.15794170	-0.39554630
-2.46271987	0.11841780	-0.35602240
-2.46265587	0.15794170	-0.39554630
-2.46259187	0.15794170	-0.39554630
-2.46252787	0.11841780	-0.35602240
-2.46246387	0.11841780	-0.39554630
-2.46239987	0.11841780	-0.39554630
-2.46233587	0.15794170	-0.39554630
-2.46227187	0.15794170	-0.43507010
-2.46220787	0.19746560	-0.39554630
-2.46214387	0.15794170	-0.35602240
-2.46207987	0.15794170	-0.39554630
-2.46201587	0.15794170	-0.39554630
-2.46195187	0.19746560	-0.39554630
-2.46188787	0.15794170	-0.39554630
-2.46182387	0.15794170	-0.39554630
-2.46175987	0.11841780	-0.39554630
-2.46169587	0.15794170	-0.35602240
-2.46163187	0.15794170	-0.35602240
-2.46156787	0.15794170	-0.35602240
-2.46150387	0.15794170	-0.35602240
-2.46143987	0.15794170	-0.39554630
-2.46137587	0.15794170	-0.35602240
-2.46131187	0.15794170	-0.35602240
-2.46124787	0.15794170	-0.39554630
-2.46118387	0.15794170	-0.39554630
-2.46111987	0.19746560	-0.35602240
-2.46105587	0.15794170	-0.35602240
-2.46099187	0.11841780	-0.35602240
-2.46092787	0.15794170	-0.39554630
-2.46086387	0.15794170	-0.39554630
-2.46079987	0.15794170	-0.39554630
-2.46073587	0.15794170	-0.35602240
-2.46067187	0.15794170	-0.35602240
-2.46060787	0.15794170	-0.35602240
-2.46054387	0.15794170	-0.39554630
-2.46047987	0.19746560	-0.39554630
-2.46041587	0.15794170	-0.35602240
-2.46035187	0.15794170	-0.35602240
-2.46028787	0.15794170	-0.39554630
-2.46022387	0.15794170	-0.35602240
-2.46015987	0.15794170	-0.35602240
-2.46009587	0.15794170	-0.39554630
-2.46003187	0.19746560	-0.39554630
-2.45996787	0.15794170	-0.35602240
-2.45990387	0.19746560	-0.35602240
-2.45983987	0.15794170	-0.35602240
-2.45977587	0.15794170	-0.39554630
-2.45971187	0.19746560	-0.35602240
-2.45964787	0.15794170	-0.39554630
-2.45958387	0.19746560	-0.35602240
-2.45951987	0.15794170	-0.35602240
-2.45945587	0.15794170	-0.35602240
-2.45939187	0.19746560	-0.39554630
-2.45932787	0.15794170	-0.35602240
-2.45926387	0.15794170	-0.35602240
-2.45919987	0.15794170	-0.39554630
-2.45913587	0.15794170	-0.35602240
-2.45907187	0.15794170	-0.35602240
-2.45900787	0.15794170	-0.35602240
-2.45894387	0.19746560	-0.35602240
-2.45887987	0.15794170	-0.35602240
-2.45881587	0.15794170	-0.39554630
-2.45875187	0.15794170	-0.35602240
-2.45868787	0.15794170	-0.35602240
-2.45862387	0.15794170	-0.35602240
-2.45855987	0.15794170	-0.31649850
-2.45849587	0.15794170	-0.35602240
-2.45843187	0.19746560	-0.35602240
-2.45836787	0.15794170	-0.35602240
-2.45830387	0.19746560	-0.31649850
-2.45823987	0.19746560	-0.35602240
-2.45817587	0.19746560	-0.31649850
-2.45811187	0.15794170	-0.35602240
-2.45804787	0.19746560	-0.39554630
-2.45798387	0.15794170	-0.31649850
-2.45791987	0.19746560	-0.39554630
-2.45785587	0.15794170	-0.35602240
-2.45779187	0.15794170	-0.35602240
-2.45772787	0.15794170	-0.35602240
-2.45766387	0.15794170	-0.35602240
-2.45759987	0.15794170	-0.35602240
-2.45753587	0.19746560	-0.39554630
-2.45747187	0.19746560	-0.35602240
-2.45740787	0.19746560	-0.39554630
-2.45734387	0.19746560	-0.35602240
-2.45727987	0.19746560	-0.31649850
-2.45721587	0.15794170	-0.35602240
-2.45715187	0.19746560	-0.35602240
-2.45708787	0.19746560	-0.35602240
-2.45702387	0.15794170	-0.35602240
-2.45695987	0.15794170	-0.39554630
-2.45689587	0.19746560	-0.35602240
-2.45683187	0.19746560	-0.31649850
-2.45676787	0.15794170	-0.35602240
-2.45670387	0.19746560	-0.31649850
-2.45663987	0.15794170	-0.35602240
-2.45657587	0.19746560	-0.35602240
-2.45651187	0.23698940	-0.35602240
-2.45644787	0.15794170	-0.35602240
-2.45638387	0.19746560	-0.31649850
-2.45631987	0.19746560	-0.35602240
-2.45625587	0.19746560	-0.39554630
-2.45619187	0.19746560	-0.31649850
-2.45612787	0.19746560	-0.31649850
-2.45606387	0.23698940	-0.35602240
-2.45599987	0.19746560	-0.35602240
-2.45593587	0.15794170	-0.35602240
