Zeit	Kanal A	Kanal B
-24.94037297	-0.01574803	1.33206200
-24.93986097	-0.01574803	1.33206200
-24.93934897	-0.01574803	1.33206200
-24.93883697	-0.01574803	1.33206200
-24.93832497	-0.01574803	1.33206200
-24.93781297	-0.01574803	1.33206200
-24.93730097	-0.01574803	1.33206200
-24.93678897	-0.01574803	1.33206200
-24.93627697	-0.01574803	1.33206200
-24.93576497	-0.01574803	1.33206200
-24.93525297	-0.01574803	1.33206200
-24.93474097	-0.01574803	1.33206200
-24.93422897	-0.01574803	1.33206200
-24.93371697	-0.01574803	1.33206200
-24.93320497	-0.01574803	1.33206200
-24.93269297	-0.01574803	1.33206200
-24.93218097	-0.01574803	1.33206200
-24.93166897	-0.01574803	1.33206200
-24.93115697	-0.01574803	1.33206200
-24.93064497	-0.01574803	1.33206200
-24.93013297	-0.01574803	1.33206200
-24.92962097	-0.01574803	1.33206200
-24.92910897	-0.01574803	1.33206200
-24.92859697	-0.01574803	1.33206200
-24.92808497	-0.01574803	1.33206200
-24.92757297	-0.01574803	1.33206200
-24.92706097	-0.01574803	1.33206200
-24.92654897	-0.01574803	1.33206200
-24.92603697	-0.01574803	1.33206200
-24.92552497	-0.01574803	1.33206200
-24.92501297	-0.01574803	1.33206200
-24.92450097	-0.01574803	1.33206200
-24.92398897	-0.01574803	1.33206200
-24.92347697	-0.01574803	1.31625200
-24.92296497	-0.03155758	1.31625200
-24.92245297	-0.01574803	1.33206200
-24.92194097	-0.01574803	1.33206200
-24.92142897	-0.01574803	1.31625200
-24.92091697	-0.01574803	1.31625200
-24.92040497	-0.01574803	1.31625200
-24.91989297	-0.01574803	1.33206200
-24.91938097	-0.01574803	1.33206200
-24.91886897	-0.01574803	1.33206200
-24.91835697	-0.01574803	1.33206200
-24.91784497	-0.03155758	1.31625200
-24.91733297	-0.01574803	1.33206200
-24.91682097	-0.03155758	1.33206200
-24.91630897	-0.01574803	1.31625200
-24.91579697	-0.01574803	1.33206200
-24.91528497	-0.01574803	1.33206200
-24.91477297	-0.01574803	1.33206200
-24.91426097	-0.01574803	1.33206200
-24.91374897	-0.01574803	1.31625200
-24.91323697	-0.01574803	1.31625200
-24.91272497	-0.03155758	1.31625200
-24.91221297	-0.03155758	1.31625200
-24.91170097	-0.01574803	1.33206200
-24.91118897	-0.03155758	1.31625200
-24.91067697	-0.03155758	1.31625200
-24.91016497	-0.01574803	1.31625200
-24.90965297	-0.03155758	1.31625200
-24.90914097	-0.01574803	1.33206200
-24.90862897	-0.03155758	1.31625200
-24.90811697	-0.03155758	1.31625200
-24.90760497	-0.03155758	1.31625200
-24.90709297	-0.03155758	1.31625200
-24.90658097	-0.03155758	1.33206200
-24.90606897	-0.03155758	1.31625200
-24.90555697	-0.03155758	1.31625200
-24.90504497	-0.03155758	1.31625200
-24.90453297	-0.03155758	1.31625200
-24.90402097	-0.03155758	1.31625200
-24.90350897	-0.03155758	1.33206200
-24.90299697	-0.03155758	1.31625200
-24.90248497	-0.03155758	1.31625200
-24.90197297	-0.03155758	1.31625200
-24.90146097	-0.03155758	1.31625200
-24.90094897	-0.03155758	1.31625200
-24.90043697	-0.03155758	1.31625200
-24.89992497	-0.03155758	1.31625200
-24.89941297	-0.03155758	1.31625200
-24.89890097	-0.03155758	1.31625200
-24.89838897	-0.03155758	1.31625200
-24.89787697	-0.03155758	1.31625200
-24.89736497	-0.03155758	1.31625200
-24.89685297	-0.03155758	1.31625200
-24.89634097	-0.03155758	1.31625200
-24.89582897	-0.03155758	1.31625200
-24.89531697	-0.03155758	1.31625200
-24.89480497	-0.03155758	1.31625200
-24.89429297	-0.03155758	1.31625200
-24.89378097	-0.03155758	1.31625200
-24.89326897	-0.03155758	1.31625200
-24.89275697	-0.03155758	1.31625200
-24.89224497	-0.03155758	1.31625200
-24.89173297	-0.03155758	1.31625200
-24.89122097	-0.03155758	1.31625200
-24.89070897	-0.03155758	1.31625200
-24.89019697	-0.03155758	1.31625200
-24.88968497	-0.03155758	1.31625200
-24.88917297	-0.03155758	1.31625200
-24.88866097	-0.03155758	1.31625200
-24.88814897	-0.03155758	1.31625200
-24.88763697	-0.03155758	1.31625200
-24.88712497	-0.03155758	1.31625200
-24.88661297	-0.03155758	1.31625200
-24.88610097	-0.03155758	1.31625200
-24.88558897	-0.03155758	1.31625200
-24.88507697	-0.03155758	1.31625200
-24.88456497	-0.03155758	1.31625200
-24.88405297	-0.03155758	1.31625200
-24.88354097	-0.03155758	1.31625200
-24.88302897	-0.03155758	1.31625200
-24.88251697	-0.03155758	1.31625200
-24.88200497	-0.03155758	1.31625200
-24.88149297	-0.03155758	1.30038100
-24.88098097	-0.03155758	1.31625200
-24.88046897	-0.03155758	1.31625200
-24.87995697	-0.03155758	1.31625200
-24.87944497	-0.03155758	1.30038100
-24.87893297	-0.03155758	1.31625200
-24.87842097	-0.03155758	1.31625200
-24.87790897	-0.03155758	1.31625200
-24.87739697	-0.03155758	1.30038100
-24.87688497	-0.03155758	1.30038100
-24.87637297	-0.03155758	1.31625200
-24.87586097	-0.03155758	1.31625200
-24.87534897	-0.03155758	1.30038100
-24.87483697	-0.03155758	1.30038100
-24.87432497	-0.03155758	1.31625200
-24.87381297	-0.03155758	1.30038100
-24.87330097	-0.03155758	1.31625200
-24.87278897	-0.03155758	1.31625200
-24.87227697	-0.03155758	1.30038100
-24.87176497	-0.03155758	1.30038100
-24.87125297	-0.03155758	1.30038100
-24.87074097	-0.03155758	1.30038100
-24.87022897	-0.03155758	1.30038100
-24.86971697	-0.03155758	1.30038100
-24.86920497	-0.04736713	1.30038100
-24.86869297	-0.03155758	1.30038100
-24.86818097	-0.04736713	1.30038100
-24.86766897	-0.03155758	1.31625200
-24.86715697	-0.04736713	1.30038100
-24.86664497	-0.03155758	1.30038100
-24.86613297	-0.03155758	1.30038100
-24.86562097	-0.03155758	1.31625200
-24.86510897	-0.04736713	1.30038100
-24.86459697	-0.03155758	1.30038100
-24.86408497	-0.03155758	1.30038100
-24.86357297	-0.04736713	1.30038100
-24.86306097	-0.04736713	1.30038100
-24.86254897	-0.03155758	1.30038100
-24.86203697	-0.04736713	1.30038100
-24.86152497	-0.04736713	1.30038100
-24.86101297	-0.03155758	1.30038100
-24.86050097	-0.04736713	1.31625200
-24.85998897	-0.04736713	1.30038100
-24.85947697	-0.04736713	1.30038100
-24.85896497	-0.04736713	1.30038100
-24.85845297	-0.04736713	1.30038100
-24.85794097	-0.04736713	1.30038100
-24.85742897	-0.04736713	1.28451000
-24.85691697	-0.04736713	1.30038100
-24.85640497	-0.04736713	1.30038100
-24.85589297	-0.03155758	1.31625200
-24.85538097	-0.04736713	1.30038100
-24.85486897	-0.04736713	1.30038100
-24.85435697	-0.04736713	1.30038100
-24.85384497	-0.04736713	1.30038100
-24.85333297	-0.04736713	1.30038100
-24.85282097	-0.04736713	1.30038100
-24.85230897	-0.04736713	1.30038100
-24.85179697	-0.04736713	1.30038100
-24.85128497	-0.04736713	1.30038100
-24.85077297	-0.04736713	1.30038100
-24.85026097	-0.04736713	1.30038100
-24.84974897	-0.04736713	1.30038100
-24.84923697	-0.04736713	1.30038100
-24.84872497	-0.04736713	1.30038100
-24.84821297	-0.04736713	1.30038100
-24.84770097	-0.04736713	1.30038100
-24.84718897	-0.04736713	1.30038100
-24.84667697	-0.04736713	1.30038100
-24.84616497	-0.04736713	1.30038100
-24.84565297	-0.04736713	1.30038100
-24.84514097	-0.04736713	1.30038100
-24.84462897	-0.04736713	1.30038100
-24.84411697	-0.04736713	1.28451000
-24.84360497	-0.04736713	1.30038100
-24.84309297	-0.04736713	1.30038100
-24.84258097	-0.04736713	1.30038100
-24.84206897	-0.04736713	1.30038100
-24.84155697	-0.04736713	1.30038100
-24.84104497	-0.04736713	1.30038100
-24.84053297	-0.04736713	1.28451000
-24.84002097	-0.04736713	1.30038100
-24.83950897	-0.04736713	1.30038100
-24.83899697	-0.04736713	1.28451000
-24.83848497	-0.04736713	1.28451000
-24.83797297	-0.04736713	1.30038100
-24.83746097	-0.04736713	1.30038100
-24.83694897	-0.04736713	1.30038100
-24.83643697	-0.04736713	1.28451000
-24.83592497	-0.04736713	1.30038100
-24.83541297	-0.04736713	1.28451000
-24.83490097	-0.04736713	1.28451000
-24.83438897	-0.04736713	1.28451000
-24.83387697	-0.04736713	1.28451000
-24.83336497	-0.04736713	1.28451000
-24.83285297	-0.04736713	1.28451000
-24.83234097	-0.04736713	1.30038100
-24.83182897	-0.04736713	1.28451000
-24.83131697	-0.04736713	1.28451000
-24.83080497	-0.04736713	1.28451000
-24.83029297	-0.04736713	1.28451000
-24.82978097	-0.04736713	1.28451000
-24.82926897	-0.04736713	1.28451000
-24.82875697	-0.04736713	1.28451000
-24.82824497	-0.04736713	1.28451000
-24.82773297	-0.04736713	1.28451000
-24.82722097	-0.04736713	1.28451000
-24.82670897	-0.04736713	1.30038100
-24.82619697	-0.04736713	1.28451000
-24.82568497	-0.06311516	1.28451000
-24.82517297	-0.04736713	1.28451000
-24.82466097	-0.04736713	1.28451000
-24.82414897	-0.04736713	1.28451000
-24.82363697	-0.04736713	1.28451000
-24.82312497	-0.06311516	1.28451000
-24.82261297	-0.04736713	1.28451000
-24.82210097	-0.06311516	1.28451000
-24.82158897	-0.04736713	1.28451000
-24.82107697	-0.04736713	1.28451000
-24.82056497	-0.06311516	1.28451000
-24.82005297	-0.04736713	1.28451000
-24.81954097	-0.06311516	1.28451000
-24.81902897	-0.06311516	1.28451000
-24.81851697	-0.06311516	1.28451000
-24.81800497	-0.06311516	1.26863900
-24.81749297	-0.04736713	1.28451000
-24.81698097	-0.04736713	1.28451000
-24.81646897	-0.06311516	1.28451000
-24.81595697	-0.04736713	1.28451000
-24.81544497	-0.06311516	1.28451000
-24.81493297	-0.04736713	1.28451000
-24.81442097	-0.04736713	1.28451000
-24.81390897	-0.06311516	1.28451000
-24.81339697	-0.06311516	1.28451000
-24.81288497	-0.06311516	1.28451000
-24.81237297	-0.06311516	1.28451000
-24.81186097	-0.06311516	1.28451000
-24.81134897	-0.04736713	1.28451000
-24.81083697	-0.06311516	1.26863900
-24.81032497	-0.06311516	1.28451000
-24.80981297	-0.06311516	1.28451000
-24.80930097	-0.06311516	1.28451000
-24.80878897	-0.06311516	1.28451000
-24.80827697	-0.06311516	1.28451000
-24.80776497	-0.06311516	1.28451000
-24.80725297	-0.06311516	1.28451000
-24.80674097	-0.06311516	1.28451000
-24.80622897	-0.06311516	1.28451000
-24.80571697	-0.06311516	1.28451000
-24.80520497	-0.06311516	1.26863900
-24.80469297	-0.06311516	1.28451000
-24.80418097	-0.06311516	1.28451000
-24.80366897	-0.06311516	1.28451000
-24.80315697	-0.06311516	1.26863900
-24.80264497	-0.06311516	1.28451000
-24.80213297	-0.06311516	1.28451000
-24.80162097	-0.06311516	1.26863900
-24.80110897	-0.06311516	1.26863900
-24.80059697	-0.06311516	1.26863900
-24.80008497	-0.06311516	1.26863900
-24.79957297	-0.06311516	1.28451000
-24.79906097	-0.06311516	1.26863900
-24.79854897	-0.06311516	1.26863900
-24.79803697	-0.06311516	1.26863900
-24.79752497	-0.06311516	1.26863900
-24.79701297	-0.06311516	1.28451000
-24.79650097	-0.06311516	1.26863900
-24.79598897	-0.06311516	1.26863900
-24.79547697	-0.06311516	1.26863900
-24.79496497	-0.06311516	1.26863900
-24.79445297	-0.06311516	1.26863900
-24.79394097	-0.06311516	1.26863900
-24.79342897	-0.06311516	1.26863900
-24.79291697	-0.06311516	1.26863900
-24.79240497	-0.06311516	1.26863900
-24.79189297	-0.06311516	1.28451000
-24.79138097	-0.06311516	1.28451000
-24.79086897	-0.06311516	1.26863900
-24.79035697	-0.06311516	1.26863900
-24.78984497	-0.06311516	1.26863900
-24.78933297	-0.06311516	1.26863900
-24.78882097	-0.06311516	1.26863900
-24.78830897	-0.06311516	1.26863900
-24.78779697	-0.06311516	1.26863900
-24.78728497	-0.06311516	1.26863900
-24.78677297	-0.06311516	1.26863900
-24.78626097	-0.06311516	1.26863900
-24.78574897	-0.06311516	1.26863900
-24.78523697	-0.06311516	1.26863900
-24.78472497	-0.06311516	1.26863900
-24.78421297	-0.06311516	1.26863900
-24.78370097	-0.06311516	1.26863900
-24.78318897	-0.06311516	1.26863900
-24.78267697	-0.06311516	1.26863900
-24.78216497	-0.06311516	1.26863900
-24.78165297	-0.06311516	1.26863900
-24.78114097	-0.06311516	1.26863900
-24.78062897	-0.06311516	1.26863900
-24.78011697	-0.06311516	1.26863900
-24.77960497	-0.06311516	1.26863900
-24.77909297	-0.06311516	1.26863900
-24.77858097	-0.06311516	1.26863900
-24.77806897	-0.06311516	1.26863900
-24.77755697	-0.06311516	1.26863900
-24.77704497	-0.06311516	1.26863900
-24.77653297	-0.06311516	1.26863900
-24.77602097	-0.07892471	1.26863900
-24.77550897	-0.06311516	1.26863900
-24.77499697	-0.07892471	1.26863900
-24.77448497	-0.06311516	1.25276800
-24.77397297	-0.06311516	1.25276800
-24.77346097	-0.06311516	1.26863900
-24.77294897	-0.06311516	1.26863900
-24.77243697	-0.07892471	1.26863900
-24.77192497	-0.07892471	1.25276800
-24.77141297	-0.06311516	1.26863900
-24.77090097	-0.07892471	1.26863900
-24.77038897	-0.06311516	1.26863900
-24.76987697	-0.07892471	1.25276800
-24.76936497	-0.07892471	1.25276800
-24.76885297	-0.06311516	1.26863900
-24.76834097	-0.07892471	1.26863900
-24.76782897	-0.07892471	1.26863900
-24.76731697	-0.07892471	1.25276800
-24.76680497	-0.07892471	1.25276800
-24.76629297	-0.07892471	1.26863900
-24.76578097	-0.07892471	1.26863900
-24.76526897	-0.07892471	1.25276800
-24.76475697	-0.07892471	1.25276800
-24.76424497	-0.07892471	1.26863900
-24.76373297	-0.07892471	1.25276800
-24.76322097	-0.07892471	1.26863900
-24.76270897	-0.07892471	1.25276800
-24.76219697	-0.07892471	1.25276800
-24.76168497	-0.07892471	1.25276800
-24.76117297	-0.07892471	1.25276800
-24.76066097	-0.07892471	1.25276800
-24.76014897	-0.07892471	1.25276800
-24.75963697	-0.07892471	1.25276800
-24.75912497	-0.07892471	1.25276800
-24.75861297	-0.07892471	1.26863900
-24.75810097	-0.07892471	1.26863900
-24.75758897	-0.07892471	1.25276800
-24.75707698	-0.07892471	1.25276800
-24.75656498	-0.07892471	1.25276800
-24.75605298	-0.07892471	1.25276800
-24.75554098	-0.07892471	1.25276800
-24.75502898	-0.07892471	1.25276800
-24.75451698	-0.07892471	1.25276800
-24.75400498	-0.07892471	1.25276800
-24.75349298	-0.07892471	1.25276800
-24.75298098	-0.07892471	1.25276800
-24.75246898	-0.07892471	1.25276800
-24.75195698	-0.07892471	1.25276800
-24.75144498	-0.07892471	1.25276800
-24.75093298	-0.07892471	1.25276800
-24.75042098	-0.07892471	1.25276800
-24.74990898	-0.07892471	1.25276800
-24.74939698	-0.07892471	1.25276800
-24.74888498	-0.07892471	1.25276800
-24.74837298	-0.07892471	1.25276800
-24.74786098	-0.07892471	1.25276800
-24.74734898	-0.07892471	1.25276800
-24.74683698	-0.07892471	1.25276800
-24.74632498	-0.07892471	1.25276800
-24.74581298	-0.07892471	1.25276800
-24.74530098	-0.07892471	1.25276800
-24.74478898	-0.07892471	1.25276800
-24.74427698	-0.07892471	1.25276800
-24.74376498	-0.07892471	1.25276800
-24.74325298	-0.07892471	1.25276800
-24.74274098	-0.07892471	1.25276800
-24.74222898	-0.07892471	1.25276800
-24.74171698	-0.07892471	1.25276800
-24.74120498	-0.07892471	1.25276800
-24.74069298	-0.07892471	1.25276800
-24.74018098	-0.07892471	1.25276800
-24.73966898	-0.07892471	1.25276800
-24.73915698	-0.07892471	1.25276800
-24.73864498	-0.07892471	1.25276800
-24.73813298	-0.07892471	1.25276800
-24.73762098	-0.07892471	1.25276800
-24.73710898	-0.07892471	1.25276800
-24.73659698	-0.07892471	1.25276800
-24.73608498	-0.07892471	1.25276800
-24.73557298	-0.07892471	1.25276800
-24.73506098	-0.07892471	1.23695900
-24.73454898	-0.07892471	1.25276800
-24.73403698	-0.07892471	1.23695900
-24.73352498	-0.09473425	1.25276800
-24.73301298	-0.07892471	1.23695900
-24.73250098	-0.07892471	1.25276800
-24.73198898	-0.07892471	1.25276800
-24.73147698	-0.07892471	1.25276800
-24.73096498	-0.07892471	1.23695900
-24.73045298	-0.07892471	1.23695900
-24.72994098	-0.07892471	1.25276800
-24.72942898	-0.09473425	1.23695900
-24.72891698	-0.07892471	1.23695900
-24.72840498	-0.09473425	1.23695900
-24.72789298	-0.07892471	1.23695900
-24.72738098	-0.07892471	1.25276800
-24.72686898	-0.09473425	1.23695900
-24.72635698	-0.09473425	1.23695900
-24.72584498	-0.07892471	1.23695900
-24.72533298	-0.09473425	1.23695900
-24.72482098	-0.07892471	1.23695900
-24.72430898	-0.09473425	1.23695900
-24.72379698	-0.09473425	1.23695900
-24.72328498	-0.09473425	1.23695900
-24.72277298	-0.09473425	1.23695900
-24.72226098	-0.09473425	1.23695900
-24.72174898	-0.09473425	1.23695900
-24.72123698	-0.09473425	1.23695900
-24.72072498	-0.09473425	1.23695900
-24.72021298	-0.07892471	1.23695900
-24.71970098	-0.09473425	1.23695900
-24.71918898	-0.09473425	1.23695900
-24.71867698	-0.09473425	1.23695900
-24.71816498	-0.09473425	1.23695900
-24.71765298	-0.09473425	1.23695900
-24.71714098	-0.07892471	1.23695900
-24.71662898	-0.09473425	1.23695900
-24.71611698	-0.09473425	1.23695900
-24.71560498	-0.09473425	1.23695900
-24.71509298	-0.09473425	1.23695900
-24.71458098	-0.09473425	1.23695900
-24.71406898	-0.09473425	1.23695900
-24.71355698	-0.09473425	1.23695900
-24.71304498	-0.09473425	1.23695900
-24.71253298	-0.09473425	1.23695900
-24.71202098	-0.09473425	1.23695900
-24.71150898	-0.09473425	1.23695900
-24.71099698	-0.09473425	1.23695900
-24.71048498	-0.09473425	1.23695900
-24.70997298	-0.09473425	1.23695900
-24.70946098	-0.09473425	1.23695900
-24.70894898	-0.11048230	1.18934500
-24.70843698	-0.09473425	1.22108800
-24.70792498	-0.09473425	1.22108800
-24.70741298	-0.09473425	1.23695900
-24.70690098	-0.09473425	1.23695900
-24.70638898	-0.09473425	1.23695900
-24.70587698	-0.09473425	1.23695900
-24.70536498	-0.09473425	1.23695900
-24.70485298	-0.09473425	1.23695900
-24.70434098	-0.09473425	1.23695900
-24.70382898	-0.09473425	1.23695900
-24.70331698	-0.09473425	1.23695900
-24.70280498	-0.09473425	1.22108800
-24.70229298	-0.09473425	1.22108800
-24.70178098	-0.09473425	1.23695900
-24.70126898	-0.09473425	1.23695900
-24.70075698	-0.09473425	1.22108800
-24.70024498	-0.09473425	1.22108800
-24.69973298	-0.09473425	1.23695900
-24.69922098	-0.09473425	1.23695900
-24.69870898	-0.09473425	1.22108800
-24.69819698	-0.09473425	1.22108800
-24.69768498	-0.09473425	1.22108800
-24.69717298	-0.09473425	1.22108800
-24.69666098	-0.09473425	1.23695900
-24.69614898	-0.09473425	1.22108800
-24.69563698	-0.09473425	1.22108800
-24.69512498	-0.09473425	1.22108800
-24.69461298	-0.09473425	1.22108800
-24.69410098	-0.09473425	1.22108800
-24.69358898	-0.09473425	1.22108800
-24.69307698	-0.09473425	1.22108800
-24.69256498	-0.09473425	1.22108800
-24.69205298	-0.09473425	1.22108800
-24.69154098	-0.09473425	1.22108800
-24.69102898	-0.09473425	1.22108800
-24.69051698	-0.09473425	1.22108800
-24.69000498	-0.09473425	1.22108800
-24.68949298	-0.09473425	1.22108800
-24.68898098	-0.09473425	1.22108800
-24.68846898	-0.09473425	1.22108800
-24.68795698	-0.09473425	1.22108800
-24.68744498	-0.09473425	1.22108800
-24.68693298	-0.09473425	1.22108800
-24.68642098	-0.09473425	1.22108800
-24.68590898	-0.09473425	1.22108800
-24.68539698	-0.09473425	1.22108800
-24.68488498	-0.11048230	1.22108800
-24.68437298	-0.09473425	1.22108800
-24.68386098	-0.09473425	1.22108800
-24.68334898	-0.11048230	1.22108800
-24.68283698	-0.09473425	1.22108800
-24.68232498	-0.09473425	1.22108800
-24.68181298	-0.09473425	1.22108800
-24.68130098	-0.11048230	1.22108800
-24.68078898	-0.09473425	1.22108800
-24.68027698	-0.09473425	1.22108800
-24.67976498	-0.09473425	1.22108800
-24.67925298	-0.11048230	1.20521700
-24.67874098	-0.09473425	1.22108800
-24.67822898	-0.09473425	1.22108800
-24.67771698	-0.09473425	1.22108800
-24.67720498	-0.11048230	1.20521700
-24.67669298	-0.11048230	1.22108800
-24.67618098	-0.11048230	1.22108800
-24.67566898	-0.09473425	1.22108800
-24.67515698	-0.11048230	1.22108800
-24.67464498	-0.11048230	1.22108800
-24.67413298	-0.11048230	1.20521700
-24.67362098	-0.11048230	1.22108800
-24.67310898	-0.11048230	1.22108800
-24.67259698	-0.11048230	1.20521700
-24.67208498	-0.11048230	1.20521700
-24.67157298	-0.11048230	1.22108800
-24.67106098	-0.11048230	1.20521700
-24.67054898	-0.11048230	1.22108800
-24.67003698	-0.11048230	1.20521700
-24.66952498	-0.11048230	1.20521700
-24.66901298	-0.11048230	1.22108800
-24.66850098	-0.11048230	1.20521700
-24.66798898	-0.11048230	1.22108800
-24.66747698	-0.11048230	1.20521700
-24.66696498	-0.11048230	1.20521700
-24.66645298	-0.11048230	1.20521700
-24.66594098	-0.11048230	1.22108800
-24.66542898	-0.11048230	1.20521700
-24.66491698	-0.11048230	1.20521700
-24.66440498	-0.11048230	1.20521700
-24.66389298	-0.11048230	1.20521700
-24.66338098	-0.11048230	1.20521700
-24.66286898	-0.11048230	1.20521700
-24.66235698	-0.11048230	1.20521700
-24.66184498	-0.11048230	1.20521700
-24.66133298	-0.11048230	1.20521700
-24.66082098	-0.11048230	1.20521700
-24.66030898	-0.11048230	1.20521700
-24.65979698	-0.11048230	1.20521700
-24.65928498	-0.11048230	1.20521700
-24.65877298	-0.11048230	1.20521700
-24.65826098	-0.11048230	1.20521700
-24.65774898	-0.11048230	1.20521700
-24.65723698	-0.11048230	1.20521700
-24.65672498	-0.11048230	1.20521700
-24.65621298	-0.11048230	1.20521700
-24.65570098	-0.11048230	1.20521700
-24.65518898	-0.11048230	1.20521700
-24.65467698	-0.11048230	1.20521700
-24.65416498	-0.11048230	1.20521700
-24.65365298	-0.11048230	1.20521700
-24.65314098	-0.11048230	1.20521700
-24.65262898	-0.11048230	1.20521700
-24.65211698	-0.11048230	1.20521700
-24.65160498	-0.11048230	1.20521700
-24.65109298	-0.11048230	1.20521700
-24.65058098	-0.11048230	1.20521700
-24.65006898	-0.11048230	1.20521700
-24.64955698	-0.11048230	1.20521700
-24.64904498	-0.11048230	1.20521700
-24.64853298	-0.11048230	1.20521700
-24.64802098	-0.11048230	1.20521700
-24.64750898	-0.11048230	1.20521700
-24.64699698	-0.11048230	1.20521700
-24.64648498	-0.11048230	1.20521700
-24.64597298	-0.12629180	1.18934500
-24.64546098	-0.11048230	1.20521700
-24.64494898	-0.11048230	1.20521700
-24.64443698	-0.11048230	1.20521700
-24.64392498	-0.11048230	1.20521700
-24.64341298	-0.11048230	1.20521700
-24.64290098	-0.11048230	1.20521700
-24.64238898	-0.11048230	1.20521700
-24.64187698	-0.11048230	1.18934500
