Zeit	Kanal A	Kanal B
-24.94003164	0.03937008	1.38471900
-24.93951964	0.07889394	1.34519600
-24.93900764	0.07889394	1.38471900
-24.93849564	0.07889394	1.38471900
-24.93798364	0.03937008	1.38471900
-24.93747164	0.07889394	1.38471900
-24.93695964	0.07889394	1.34519600
-24.93644764	0.07889394	1.38471900
-24.93593564	0.07889394	1.38471900
-24.93542364	0.03937008	1.38471900
-24.93491164	0.03937008	1.38471900
-24.93439964	0.07889394	1.34519600
-24.93388764	0.03937008	1.42424300
-24.93337564	0.07889394	1.38471900
-24.93286364	0.03937008	1.34519600
-24.93235164	0.03937008	1.34519600
-24.93183964	0.07889394	1.34519600
-24.93132764	0.03937008	1.38471900
-24.93081564	0.03937008	1.38471900
-24.93030364	0.03937008	1.38471900
-24.92979164	0.07889394	1.34519600
-24.92927964	0.03937008	1.34519600
-24.92876764	0.07889394	1.38471900
-24.92825564	0.07889394	1.38471900
-24.92774364	0.07889394	1.38471900
-24.92723164	0.03937008	1.38471900
-24.92671964	0.03937008	1.38471900
-24.92620764	0.07889394	1.38471900
-24.92569564	0.03937008	1.38471900
-24.92518364	0.07889394	1.34519600
-24.92467164	0.07889394	1.38471900
-24.92415964	0.07889394	1.38471900
-24.92364764	0.07889394	1.34519600
-24.92313564	0.03937008	1.34519600
-24.92262364	0.03937008	1.38471900
-24.92211164	0.03937008	1.38471900
-24.92159964	0.07889394	1.38471900
-24.92108764	0.07889394	1.34519600
-24.92057564	0.03937008	1.38471900
-24.92006364	0.07889394	1.42424300
-24.91955164	0.07889394	1.38471900
-24.91903964	0.07889394	1.38471900
-24.91852764	0.07889394	1.34519600
-24.91801564	0.07889394	1.34519600
-24.91750364	0.07889394	1.38471900
-24.91699164	0.03937008	1.38471900
-24.91647964	0.07889394	1.34519600
-24.91596764	0.03937008	1.34519600
-24.91545564	0.03937008	1.38471900
-24.91494364	0.03937008	1.34519600
-24.91443164	0.03937008	1.34519600
-24.91391964	0.03937008	1.38471900
-24.91340764	0.07889394	1.38471900
-24.91289564	0.07889394	1.38471900
-24.91238364	0.03937008	1.38471900
-24.91187164	0.03937008	1.38471900
-24.91135964	0.03937008	1.34519600
-24.91084764	0.03937008	1.38471900
-24.91033564	0.07889394	1.34519600
-24.90982364	0.03937008	1.38471900
-24.90931164	0.07889394	1.38471900
-24.90879964	0.07889394	1.34519600
-24.90828764	0.07889394	1.38471900
-24.90777564	0.03937008	1.34519600
-24.90726364	0.07889394	1.38471900
-24.90675164	0.03937008	1.38471900
-24.90623964	0.07889394	1.34519600
-24.90572764	0.03937008	1.38471900
-24.90521564	0.03937008	1.38471900
-24.90470364	0.07889394	1.38471900
-24.90419164	0.03937008	1.38471900
-24.90367964	0.03937008	1.38471900
-24.90316764	0.07889394	1.34519600
-24.90265564	0.07889394	1.38471900
-24.90214364	0.07889394	1.38471900
-24.90163164	0.03937008	1.34519600
-24.90111964	0.03937008	1.38471900
-24.90060764	0.03937008	1.34519600
-24.90009564	0.07889394	1.38471900
-24.89958364	0.03937008	1.34519600
-24.89907164	0.03937008	1.38471900
-24.89855964	0.03937008	1.38471900
-24.89804764	0.07889394	1.38471900
-24.89753564	0.03937008	1.34519600
-24.89702364	0.03937008	1.38471900
-24.89651164	0.03937008	1.38471900
-24.89599964	0.03937008	1.34519600
-24.89548764	0.03937008	1.38471900
-24.89497564	0.03937008	1.38471900
-24.89446364	0.03937008	1.38471900
-24.89395164	0.03937008	1.34519600
-24.89343964	0.07889394	1.38471900
-24.89292764	0.03937008	1.34519600
-24.89241564	0.03937008	1.38471900
-24.89190364	0.03937008	1.34519600
-24.89139164	0.07889394	1.34519600
-24.89087964	0.03937008	1.34519600
-24.89036764	0.03937008	1.34519600
-24.88985564	0.03937008	1.38471900
-24.88934364	0.03937008	1.38471900
-24.88883164	0.00000000	1.34519600
-24.88831964	0.07889394	1.38471900
-24.88780764	0.03937008	1.34519600
-24.88729564	0.03937008	1.38471900
-24.88678364	0.03937008	1.34519600
-24.88627164	0.03937008	1.34519600
-24.88575964	0.03937008	1.38471900
-24.88524764	0.00000000	1.34519600
-24.88473564	0.07889394	1.34519600
-24.88422364	0.03937008	1.34519600
-24.88371164	0.03937008	1.38471900
-24.88319964	0.03937008	1.38471900
-24.88268764	0.03937008	1.34519600
-24.88217564	0.07889394	1.34519600
-24.88166364	0.03937008	1.34519600
-24.88115164	0.03937008	1.38471900
-24.88063964	0.03937008	1.34519600
-24.88012764	0.03937008	1.34519600
-24.87961564	0.03937008	1.34519600
-24.87910364	0.03937008	1.34519600
-24.87859164	0.03937008	1.34519600
-24.87807964	0.03937008	1.34519600
-24.87756764	0.07889394	1.34519600
-24.87705564	0.03937008	1.34519600
-24.87654364	0.03937008	1.38471900
-24.87603164	0.07889394	1.38471900
-24.87551964	0.03937008	1.38471900
-24.87500764	0.07889394	1.38471900
-24.87449564	0.03937008	1.34519600
-24.87398364	0.07889394	1.38471900
-24.87347164	0.03937008	1.34519600
-24.87295964	0.03937008	1.38471900
-24.87244764	0.03937008	1.34519600
-24.87193564	0.00000000	1.30551800
-24.87142364	0.03937008	1.34519600
-24.87091164	0.00000000	1.34519600
-24.87039964	0.03937008	1.34519600
-24.86988764	0.03937008	1.34519600
-24.86937564	0.03937008	1.34519600
-24.86886364	0.00000000	1.38471900
-24.86835164	0.03937008	1.38471900
-24.86783964	0.03937008	1.34519600
-24.86732764	0.03937008	1.38471900
-24.86681564	0.03937008	1.38471900
-24.86630364	0.03937008	1.34519600
-24.86579164	0.07889394	1.34519600
-24.86527964	0.07889394	1.34519600
-24.86476764	0.07889394	1.34519600
-24.86425564	0.00000000	1.34519600
-24.86374364	0.03937008	1.34519600
-24.86323164	0.03937008	1.34519600
-24.86271964	0.03937008	1.34519600
-24.86220764	0.03937008	1.34519600
-24.86169564	0.00000000	1.34519600
-24.86118364	0.03937008	1.38471900
-24.86067164	0.07889394	1.34519600
-24.86015964	0.00000000	1.34519600
-24.85964764	0.00000000	1.34519600
-24.85913564	0.07889394	1.38471900
-24.85862364	0.03937008	1.34519600
-24.85811164	0.03937008	1.38471900
-24.85759964	0.03937008	1.34519600
-24.85708764	0.03937008	1.34519600
-24.85657564	0.03937008	1.38471900
-24.85606364	0.03937008	1.34519600
-24.85555164	0.03937008	1.34519600
-24.85503964	0.03937008	1.34519600
-24.85452764	0.03937008	1.34519600
-24.85401564	0.03937008	1.38471900
-24.85350364	0.03937008	1.34519600
-24.85299164	0.00000000	1.34519600
-24.85247964	0.03937008	1.34519600
-24.85196764	0.03937008	1.34519600
-24.85145564	0.03937008	1.34519600
-24.85094364	0.03937008	1.34519600
-24.85043164	0.03937008	1.34519600
-24.84991964	0.03937008	1.34519600
-24.84940764	0.03937008	1.34519600
-24.84889564	0.07889394	1.38471900
-24.84838364	0.03937008	1.34519600
-24.84787164	0.03937008	1.38471900
-24.84735964	0.03937008	1.34519600
-24.84684764	0.03937008	1.34519600
-24.84633564	0.03937008	1.34519600
-24.84582364	0.00000000	1.34519600
-24.84531164	0.03937008	1.38471900
-24.84479964	0.00000000	1.34519600
-24.84428764	0.03937008	1.34519600
-24.84377564	0.03937008	1.38471900
-24.84326364	0.03937008	1.34519600
-24.84275164	0.03937008	1.34519600
-24.84223964	0.03937008	1.30551800
-24.84172764	0.03937008	1.38471900
-24.84121564	0.03937008	1.34519600
-24.84070364	0.00000000	1.34519600
-24.84019164	0.03937008	1.34519600
-24.83967964	0.00000000	1.34519600
-24.83916764	0.03937008	1.34519600
-24.83865564	0.03937008	1.34519600
-24.83814364	0.03937008	1.30551800
-24.83763164	0.00000000	1.34519600
-24.83711964	0.00000000	1.34519600
-24.83660764	0.03937008	1.34519600
-24.83609564	0.03937008	1.38471900
-24.83558364	0.03937008	1.34519600
-24.83507164	0.03937008	1.34519600
-24.83455964	0.00000000	1.34519600
-24.83404764	0.00000000	1.34519600
-24.83353564	0.00000000	1.38471900
-24.83302364	0.03937008	1.38471900
-24.83251164	0.07889394	1.30551800
-24.83199964	0.03937008	1.34519600
-24.83148764	0.00000000	1.30551800
-24.83097564	0.03937008	1.34519600
-24.83046364	0.03937008	1.38471900
-24.82995164	0.03937008	1.34519600
-24.82943964	0.03937008	1.34519600
-24.82892764	0.03937008	1.34519600
-24.82841564	0.00000000	1.34519600
-24.82790364	0.00000000	1.38471900
-24.82739164	0.00000000	1.34519600
-24.82687964	0.00000000	1.38471900
-24.82636764	0.03937008	1.34519600
-24.82585564	0.03937008	1.34519600
-24.82534364	0.00000000	1.34519600
-24.82483164	0.07889394	1.34519600
-24.82431964	0.03937008	1.34519600
-24.82380764	0.03937008	1.30551800
-24.82329564	0.00000000	1.34519600
-24.82278364	0.00000000	1.34519600
-24.82227164	0.03937008	1.34519600
-24.82175964	0.03937008	1.34519600
-24.82124764	0.03937008	1.34519600
-24.82073564	0.03937008	1.34519600
-24.82022364	0.03937008	1.34519600
-24.81971164	0.03937008	1.38471900
-24.81919964	0.03937008	1.34519600
-24.81868764	0.00000000	1.34519600
-24.81817564	0.03937008	1.38471900
-24.81766364	0.03937008	1.34519600
-24.81715164	0.03937008	1.34519600
-24.81663964	0.00000000	1.34519600
-24.81612764	0.03937008	1.34519600
-24.81561564	0.03937008	1.34519600
-24.81510364	0.00000000	1.34519600
-24.81459164	0.03937008	1.34519600
-24.81407964	0.03937008	1.34519600
-24.81356764	0.03937008	1.34519600
-24.81305564	0.00000000	1.30551800
-24.81254364	0.03937008	1.38471900
-24.81203164	0.03937008	1.34519600
-24.81151964	0.03937008	1.34519600
-24.81100764	0.00000000	1.30551800
-24.81049564	0.03937008	1.34519600
-24.80998364	0.03937008	1.34519600
-24.80947164	0.00000000	1.34519600
-24.80895964	0.03937008	1.38471900
-24.80844764	0.00000000	1.34519600
-24.80793564	0.00000000	1.34519600
-24.80742364	0.03937008	1.34519600
-24.80691164	0.00000000	1.34519600
-24.80639964	0.00000000	1.38471900
-24.80588764	0.03937008	1.34519600
-24.80537564	0.03937008	1.34519600
-24.80486364	0.03937008	1.34519600
-24.80435164	0.00000000	1.30551800
-24.80383964	0.00000000	1.30551800
-24.80332764	0.03937008	1.34519600
-24.80281564	0.00000000	1.34519600
-24.80230364	0.00000000	1.34519600
-24.80179164	0.00000000	1.34519600
-24.80127964	0.00000000	1.30551800
-24.80076764	0.00000000	1.30551800
-24.80025564	0.00000000	1.30551800
-24.79974364	0.00000000	1.34519600
-24.79923164	0.00000000	1.34519600
-24.79871964	0.00000000	1.34519600
-24.79820764	0.03937008	1.34519600
-24.79769564	0.03937008	1.34519600
-24.79718364	0.00000000	1.30551800
-24.79667164	0.00000000	1.34519600
-24.79615964	0.00000000	1.34519600
-24.79564764	0.03937008	1.34519600
-24.79513564	0.03937008	1.30551800
-24.79462364	0.03937008	1.34519600
-24.79411164	0.03937008	1.30551800
-24.79359964	0.00000000	1.30551800
-24.79308764	0.03937008	1.30551800
-24.79257564	0.00000000	1.34519600
-24.79206364	0.00000000	1.34519600
-24.79155164	0.00000000	1.34519600
-24.79103964	0.00000000	1.34519600
-24.79052764	0.00000000	1.34519600
-24.79001564	0.00000000	1.34519600
-24.78950364	0.03937008	1.34519600
-24.78899164	0.00000000	1.30551800
-24.78847964	0.00000000	1.34519600
-24.78796764	0.00000000	1.30551800
-24.78745564	0.00000000	1.30551800
-24.78694364	0.03937008	1.34519600
-24.78643164	0.00000000	1.34519600
-24.78591964	0.00000000	1.34519600
-24.78540764	0.00000000	1.34519600
-24.78489564	0.03937008	1.34519600
-24.78438364	0.03937008	1.30551800
-24.78387164	0.03937008	1.34519600
-24.78335964	0.03937008	1.34519600
-24.78284764	0.00000000	1.34519600
-24.78233564	0.03937008	1.30551800
-24.78182364	0.03937008	1.34519600
-24.78131164	0.03937008	1.34519600
-24.78079964	0.03937008	1.26599400
-24.78028764	0.00000000	1.30551800
-24.77977564	0.00000000	1.30551800
-24.77926364	0.03937008	1.34519600
-24.77875164	0.03937008	1.38471900
-24.77823964	0.03937008	1.30551800
-24.77772764	0.03937008	1.30551800
-24.77721564	0.00000000	1.34519600
-24.77670364	0.03937008	1.30551800
-24.77619164	0.00000000	1.30551800
-24.77567964	0.00000000	1.30551800
-24.77516764	0.03937008	1.30551800
-24.77465564	0.00000000	1.34519600
-24.77414364	0.03937008	1.30551800
-24.77363164	0.00000000	1.34519600
-24.77311964	0.03937008	1.30551800
-24.77260764	0.00000000	1.34519600
-24.77209564	0.00000000	1.30551800
-24.77158364	0.00000000	1.34519600
-24.77107164	0.03937008	1.30551800
-24.77055964	0.00000000	1.34519600
-24.77004764	0.03937008	1.30551800
-24.76953564	0.00000000	1.34519600
-24.76902364	0.00000000	1.34519600
-24.76851164	0.00000000	1.34519600
-24.76799964	0.03937008	1.30551800
-24.76748764	0.00000000	1.30551800
-24.76697564	0.00000000	1.34519600
-24.76646364	0.03937008	1.30551800
-24.76595164	0.03937008	1.34519600
-24.76543964	0.00000000	1.34519600
-24.76492764	0.00000000	1.34519600
-24.76441564	0.00000000	1.30551800
-24.76390364	0.00000000	1.34519600
-24.76339164	0.00000000	1.34519600
-24.76287964	0.03937008	1.30551800
-24.76236764	0.00000000	1.30551800
-24.76185564	0.00000000	1.34519600
-24.76134364	0.00000000	1.30551800
-24.76083164	0.03937008	1.30551800
-24.76031964	0.00000000	1.30551800
-24.75980764	0.00000000	1.34519600
-24.75929564	0.00000000	1.30551800
-24.75878364	0.03937008	1.30551800
-24.75827164	0.00000000	1.34519600
-24.75775964	0.00000000	1.30551800
-24.75724764	0.00000000	1.34519600
-24.75673564	0.00000000	1.34519600
-24.75622364	0.00000000	1.30551800
-24.75571164	0.00000000	1.30551800
-24.75519964	0.00000000	1.34519600
-24.75468764	0.00000000	1.34519600
-24.75417564	0.03937008	1.30551800
-24.75366364	0.00000000	1.30551800
-24.75315164	0.03937008	1.30551800
-24.75263964	0.00000000	1.30551800
-24.75212764	0.00000000	1.30551800
-24.75161564	0.03937008	1.26599400
-24.75110364	0.00000000	1.34519600
-24.75059164	0.00000000	1.30551800
-24.75007964	0.03937008	1.34519600
-24.74956764	0.00000000	1.30551800
-24.74905564	0.00000000	1.34519600
-24.74854364	0.00000000	1.34519600
-24.74803164	0.00000000	1.30551800
-24.74751964	-0.03937008	1.34519600
-24.74700764	0.00000000	1.34519600
-24.74649564	0.00000000	1.34519600
-24.74598364	0.00000000	1.34519600
-24.74547164	0.00000000	1.30551800
-24.74495964	0.00000000	1.34519600
-24.74444764	0.00000000	1.34519600
-24.74393564	0.00000000	1.30551800
-24.74342364	0.00000000	1.30551800
-24.74291164	0.00000000	1.30551800
-24.74239964	0.00000000	1.30551800
-24.74188764	0.00000000	1.30551800
-24.74137564	0.00000000	1.30551800
-24.74086364	0.00000000	1.30551800
-24.74035164	0.00000000	1.30551800
-24.73983964	0.00000000	1.30551800
-24.73932764	0.00000000	1.34519600
-24.73881564	0.00000000	1.30551800
-24.73830364	0.00000000	1.34519600
-24.73779164	0.00000000	1.34519600
-24.73727964	0.00000000	1.30551800
-24.73676764	0.00000000	1.26599400
-24.73625564	0.00000000	1.34519600
-24.73574364	0.00000000	1.26599400
-24.73523164	0.00000000	1.30551800
-24.73471964	0.00000000	1.30551800
-24.73420764	0.00000000	1.30551800
-24.73369564	0.00000000	1.26599400
-24.73318364	0.00000000	1.30551800
-24.73267164	0.00000000	1.34519600
-24.73215964	0.00000000	1.30551800
-24.73164764	-0.03937008	1.34519600
-24.73113564	0.00000000	1.34519600
-24.73062364	0.00000000	1.30551800
-24.73011164	0.00000000	1.30551800
-24.72959964	0.00000000	1.30551800
-24.72908764	0.00000000	1.30551800
-24.72857564	0.00000000	1.30551800
-24.72806364	0.00000000	1.30551800
-24.72755164	0.00000000	1.26599400
-24.72703964	0.00000000	1.30551800
-24.72652764	0.00000000	1.30551800
-24.72601564	0.00000000	1.30551800
-24.72550364	0.00000000	1.26599400
-24.72499164	0.03937008	1.30551800
-24.72447964	0.00000000	1.34519600
-24.72396764	0.00000000	1.30551800
-24.72345564	0.00000000	1.30551800
-24.72294364	0.00000000	1.30551800
-24.72243164	0.00000000	1.30551800
-24.72191964	0.00000000	1.30551800
-24.72140764	0.00000000	1.30551800
-24.72089564	0.00000000	1.30551800
-24.72038364	0.00000000	1.34519600
-24.71987164	0.00000000	1.30551800
-24.71935964	0.00000000	1.30551800
-24.71884764	0.03937008	1.30551800
-24.71833564	0.03937008	1.30551800
-24.71782364	0.00000000	1.30551800
-24.71731164	0.00000000	1.30551800
-24.71679964	0.00000000	1.26599400
-24.71628764	-0.03937008	1.30551800
-24.71577564	0.00000000	1.34519600
-24.71526364	0.00000000	1.30551800
-24.71475164	0.00000000	1.30551800
-24.71423964	0.00000000	1.26599400
-24.71372764	0.00000000	1.34519600
-24.71321564	0.00000000	1.30551800
-24.71270364	0.00000000	1.30551800
-24.71219164	0.00000000	1.30551800
-24.71167964	-0.03937008	1.26599400
-24.71116764	0.00000000	1.34519600
-24.71065564	0.00000000	1.30551800
-24.71014364	0.00000000	1.30551800
-24.70963164	0.00000000	1.34519600
-24.70911964	0.00000000	1.26599400
-24.70860764	-0.03937008	1.30551800
-24.70809564	0.00000000	1.30551800
-24.70758364	0.00000000	1.30551800
-24.70707164	0.00000000	1.30551800
-24.70655964	-0.03937008	1.30551800
-24.70604764	0.00000000	1.30551800
-24.70553564	0.00000000	1.34519600
-24.70502364	0.00000000	1.30551800
-24.70451164	0.00000000	1.30551800
-24.70399964	0.00000000	1.30551800
-24.70348764	0.00000000	1.30551800
-24.70297564	0.00000000	1.30551800
-24.70246364	0.00000000	1.30551800
-24.70195164	0.00000000	1.30551800
-24.70143964	0.00000000	1.30551800
-24.70092764	0.00000000	1.30551800
-24.70041564	0.00000000	1.30551800
-24.69990364	0.00000000	1.30551800
-24.69939164	0.00000000	1.26599400
-24.69887964	-0.03937008	1.30551800
-24.69836764	0.00000000	1.30551800
-24.69785564	0.00000000	1.26599400
-24.69734364	0.00000000	1.30551800
-24.69683164	0.00000000	1.30551800
-24.69631964	-0.03937008	1.30551800
-24.69580764	0.00000000	1.30551800
-24.69529564	-0.03937008	1.30551800
-24.69478364	0.00000000	1.30551800
-24.69427164	-0.03937008	1.34519600
-24.69375964	-0.03937008	1.30551800
-24.69324764	-0.03937008	1.30551800
-24.69273564	0.00000000	1.30551800
-24.69222364	0.00000000	1.26599400
-24.69171164	0.00000000	1.34519600
-24.69119964	0.00000000	1.30551800
-24.69068764	0.00000000	1.26599400
-24.69017564	0.00000000	1.30551800
-24.68966364	-0.03937008	1.26599400
-24.68915164	0.00000000	1.30551800
-24.68863964	0.00000000	1.30551800
-24.68812764	0.00000000	1.30551800
-24.68761564	0.00000000	1.26599400
-24.68710364	0.00000000	1.30551800
-24.68659164	0.00000000	1.30551800
-24.68607964	0.00000000	1.30551800
-24.68556764	0.00000000	1.26599400
-24.68505564	-0.03937008	1.26599400
-24.68454364	-0.03937008	1.34519600
-24.68403164	-0.03937008	1.30551800
-24.68351964	0.00000000	1.30551800
-24.68300764	0.00000000	1.30551800
-24.68249564	-0.03937008	1.30551800
-24.68198364	0.00000000	1.30551800
-24.68147164	0.00000000	1.30551800
-24.68095964	0.00000000	1.26599400
-24.68044764	0.00000000	1.26599400
-24.67993564	0.00000000	1.26599400
-24.67942364	0.00000000	1.26599400
-24.67891164	0.00000000	1.34519600
-24.67839964	0.00000000	1.26599400
-24.67788764	0.00000000	1.30551800
-24.67737564	0.00000000	1.34519600
-24.67686364	0.00000000	1.30551800
-24.67635164	0.00000000	1.26599400
-24.67583964	-0.03937008	1.26599400
-24.67532764	0.00000000	1.30551800
-24.67481564	-0.03937008	1.26599400
-24.67430364	-0.03937008	1.30551800
-24.67379164	0.00000000	1.30551800
-24.67327964	0.00000000	1.30551800
-24.67276764	-0.03937008	1.30551800
-24.67225564	-0.03937008	1.30551800
-24.67174364	0.00000000	1.30551800
-24.67123164	0.00000000	1.30551800
-24.67071964	-0.03937008	1.30551800
-24.67020764	-0.03937008	1.26599400
-24.66969564	0.00000000	1.26599400
-24.66918364	-0.03937008	1.30551800
-24.66867164	0.00000000	1.34519600
-24.66815964	0.00000000	1.30551800
-24.66764764	0.00000000	1.30551800
-24.66713564	-0.03937008	1.26599400
-24.66662364	-0.03937008	1.30551800
-24.66611164	0.00000000	1.26599400
-24.66559964	-0.03937008	1.26599400
-24.66508764	0.00000000	1.30551800
-24.66457564	0.00000000	1.30551800
-24.66406364	-0.03937008	1.26599400
-24.66355164	0.00000000	1.26599400
-24.66303964	0.00000000	1.26599400
-24.66252764	-0.03937008	1.30551800
-24.66201564	-0.03937008	1.30551800
-24.66150364	0.00000000	1.30551800
-24.66099164	-0.03937008	1.30551800
-24.66047964	-0.03937008	1.26599400
-24.65996764	0.00000000	1.30551800
-24.65945564	0.00000000	1.30551800
-24.65894364	0.00000000	1.30551800
-24.65843164	0.00000000	1.30551800
-24.65791964	-0.03937008	1.30551800
-24.65740764	0.00000000	1.30551800
-24.65689564	0.00000000	1.26599400
-24.65638364	0.00000000	1.26599400
-24.65587164	-0.03937008	1.26599400
-24.65535964	-0.03937008	1.26599400
-24.65484764	-0.03937008	1.30551800
-24.65433564	-0.03937008	1.30551800
-24.65382364	-0.03937008	1.26599400
-24.65331164	0.00000000	1.26599400
-24.65279964	0.00000000	1.26599400
-24.65228764	0.00000000	1.26599400
-24.65177564	-0.03937008	1.26599400
-24.65126364	-0.03937008	1.26599400
-24.65075164	-0.03937008	1.26599400
-24.65023964	0.00000000	1.26599400
-24.64972764	-0.03937008	1.30551800
-24.64921564	-0.03937008	1.26599400
-24.64870364	-0.03937008	1.26599400
-24.64819164	-0.03937008	1.26599400
-24.64767964	-0.03937008	1.26599400
-24.64716764	-0.03937008	1.26599400
-24.64665564	-0.03937008	1.26599400
-24.64614364	0.00000000	1.26599400
-24.64563164	-0.03937008	1.26599400
-24.64511964	-0.03937008	1.26599400
-24.64460764	-0.03937008	1.26599400
-24.64409564	-0.03937008	1.30551800
-24.64358364	-0.03937008	1.30551800
-24.64307164	-0.03937008	1.30551800
-24.64255964	-0.03937008	1.26599400
-24.64204764	0.00000000	1.22647000
-24.64153564	0.00000000	1.26599400
-24.64102364	-0.03937008	1.30551800
-24.64051164	0.00000000	1.26599400
-24.63999964	0.00000000	1.26599400
-24.63948765	-0.03937008	1.26599400
-24.63897565	-0.03937008	1.30551800
-24.63846365	-0.03937008	1.22647000
-24.63795165	0.00000000	1.26599400
-24.63743965	-0.03937008	1.26599400
-24.63692765	0.00000000	1.26599400
-24.63641565	0.00000000	1.26599400
-24.63590365	0.00000000	1.30551800
-24.63539165	-0.03937008	1.26599400
-24.63487965	0.00000000	1.26599400
-24.63436765	0.00000000	1.26599400
-24.63385565	0.00000000	1.26599400
-24.63334365	-0.03937008	1.26599400
-24.63283165	-0.07889394	1.26599400
-24.63231965	0.00000000	1.30551800
-24.63180765	0.00000000	1.26599400
-24.63129565	-0.03937008	1.26599400
-24.63078365	-0.03937008	1.30551800
-24.63027165	-0.03937008	1.26599400
-24.62975965	0.00000000	1.26599400
-24.62924765	0.00000000	1.26599400
-24.62873565	0.00000000	1.26599400
-24.62822365	0.00000000	1.26599400
-24.62771165	-0.03937008	1.26599400
