MIN=0	0	0	-1	0	0	
MAX=14,14213562	2,1	21	1	21	5	
SCALE=5	1	10	0,5	10	1	
DEC=1	3	2	2	2	3	
DEF="Zeit" t / s	"Strom" I_A1 / A	"Spannung" U_B1 / V	"Leistungsfaktor" cos&j_1	"Spannung" U_B2 / V	"Frequenz" f / Hz	
0	0,018734994	20,96798274	0,2081408062	9,791634184	NAN	
0,1	0,01885470763	20,96028745	0,2080338585	9,792047794	NAN	
0,2	0,01885470763	20,96453792	0,2051455985	9,793173643	NAN	
0,3	0,018734994	20,96628722	0,2103343004	9,789198129	NAN	
0,4	0,01885470763	20,95155841	0,2052726863	9,785795829	NAN	
0,5	0,018734994	20,95223496	0,2047434676	9,787083324	NAN	
0,6	0,01885470763	20,96747839	0,2080763392	9,789565874	NAN	
0,7	0,018734994	20,97041845	0,2077730149	9,792162682	NAN	
0,8	0,018734994	20,94132159	0,2079470068	9,781334265	NAN	
0,9	0,018734994	20,93304684	0,206078575	9,780460112	NAN	
1	0,018734994	20,93830222	0,2056827077	9,775006394	NAN	
1,1	0,018734994	20,93369174	0,2059574868	9,770632016	NAN	
1,2	0,018734994	20,93218694	0,2082672489	9,7751445	NAN	
1,3	0,018734994	20,93342304	0,2080254689	9,780736169	NAN	
1,4	0,018734994	20,94625265	0,2080127237	9,784186221	NAN	
1,5	0,01885470763	20,95456514	0,2066100018	9,784347193	NAN	
1,6	0,018734994	20,94380338	0,2083811022	9,780575136	NAN	
1,7	0,018734994	20,93281037	0,2084905349	9,775121483	NAN	
1,8	0,018734994	20,93688372	0,2068438635	9,774592063	NAN	
1,9	0,018734994	20,93721686	0,2075288937	9,776272296	NAN	
2	0,018734994	20,92881148	0,2068088769	9,776801624	NAN	
2,1	0,01885470763	20,92222025	0,2077279272	9,773970534	NAN	
2,2	0,01885470763	20,93013378	0,2059389305	9,772036635	NAN	
2,3	0,018734994	20,94097777	0,2050829303	9,776249281	NAN	
2,4	0,018734994	20,93717388	0,208561804	9,77638737	NAN	
2,5	0,01885470763	20,93414316	0,2045313854	9,77875759	NAN	
2,6	0,01885470763	20,93456233	0,20760546	9,778458467	NAN	
2,7	0,01885470763	20,94008596	0,2053851492	9,777399961	NAN	
2,8	0,01885470763	20,93131625	0,2080937519	9,77440791	NAN	
2,9	0,01885470763	20,93174622	0,2044407851	9,774546025	NAN	
3	0,018734994	20,93937678	0,2060162778	9,775351656	NAN	
3,1	0,018734994	20,94568333	0,2044634881	9,778412448	NAN	
3,2	0,01885470763	20,94269682	0,2075248227	9,78174831	NAN	
3,3	0,01885470763	20,93771119	0,2042685526	9,780621146	NAN	
3,4	0,01885470763	20,93043478	0,2051377675	9,77205966	NAN	
3,5	0,01885470763	20,93272438	0,2039015974	9,768973846	NAN	
3,6	0,018734994	20,92372577	0,2048613471	9,769849026	NAN	
3,7	0,01885470763	20,92372577	0,2036220944	9,774983376	NAN	
3,8	0,018734994	20,92606987	0,2039403289	9,78027607	NAN	
3,9	0,018734994	20,9405265	0,2038402702	9,77590405	NAN	
4	0,018734994	20,93902218	0,2038402702	9,773348965	NAN	
4,1	0,018734994	20,92862872	0,207614054	9,773602202	NAN	
4,2	0,018734994	20,93118726	0,2050641041	9,774177715	NAN	
4,3	0,018734994	20,93879653	0,2043013133	9,777399961	NAN	
4,4	0,018734994	20,93858161	0,2068270908	9,777399961	NAN	
4,5	0,018734994	20,93472355	0,2064062714	9,780943206	NAN	
4,6	0,01885470763	20,93440111	0,2039588293	9,779286784	NAN	
4,7	0,018734994	20,93801208	0,2059149896	9,773026655	NAN	
4,8	0,01885470763	20,93578754	0,2064533143	9,771092569	NAN	
4,9	0,018734994	20,92422042	0,2060507133	9,771806384	NAN	
5	0,01885470763	20,92212346	0,2056755548	9,774039595	NAN	
5,1	0,018734994	20,93499224	0,2039942415	9,776088175	NAN	
5,2	0,018734994	20,93755	0,2066078445	9,775581824	NAN	
5,3	0,01885470763	20,93894696	0,205852251	9,777376949	NAN	
5,4	0,018734994	20,93345528	0,2058450724	9,775535791	NAN	
5,5	0,01885470763	20,94436201	0,2055711231	9,778343418	NAN	
5,6	0,01885470763	20,94013968	0,2032190796	9,778872634	NAN	
