Position [V]	Intensität [Skt]
2,78960	3,67352
2,79840	3,66375
2,80720	3,65398
2,81600	3,64421
2,82480	3,63444
2,83360	3,63444
2,84240	3,61490
2,85120	3,59536
2,86000	3,57582
2,86880	3,56605
2,87760	3,55628
2,88640	3,54651
2,89520	3,52697
2,90400	3,51720
2,91280	3,50743
2,92160	3,50743
2,93040	3,50743
2,93920	3,50743
2,94800	3,50743
2,95680	3,50743
2,96560	3,50743
2,97440	3,50743
2,98320	3,50743
2,99200	3,51720
3,00080	3,52697
3,00960	3,52697
3,01840	3,52697
3,02720	3,52697
3,03600	3,52697
3,04480	3,52697
3,05360	3,51720
3,06240	3,51720
3,07120	3,50743
3,08000	3,50743
3,08880	3,50743
3,09760	3,50743
3,10640	3,51720
3,11520	3,51720
3,12400	3,52697
3,13280	3,53674
3,14160	3,54651
3,15040	3,55628
3,15920	3,56605
3,16800	3,58559
3,17680	3,60513
3,18560	3,62467
3,19440	3,64421
3,20320	3,66375
3,21200	3,69306
3,22080	3,71260
3,22960	3,74191
3,23840	3,76145
3,24720	3,77122
3,25600	3,78099
3,26480	3,79076
3,27360	3,78099
3,28240	3,78099
3,29120	3,77122
3,30000	3,75168
3,30880	3,73214
3,31760	3,69306
3,32640	3,65398
3,33520	3,60513
3,34400	3,55628
3,35280	3,49766
3,36160	3,44881
3,37040	3,39019
3,37920	3,33157
3,38800	3,27295
3,39680	3,23387
3,40560	3,19479
3,41440	3,15571
3,42320	3,13617
3,43200	3,11663
3,44080	3,12640
3,44960	3,13617
3,45840	3,15571
3,46720	3,18502
3,47600	3,24364
3,48480	3,30226
3,49360	3,37065
3,50240	3,44881
3,51120	3,53674
3,52000	3,63444
3,52880	3,73214
3,53760	3,82007
3,54640	3,91777
3,55520	4,00570
3,56400	4,08386
3,57280	4,16202
3,58160	4,22064
3,59040	4,25972
3,59920	4,27926
3,60800	4,28903
3,61680	4,27926
3,62560	4,24995
3,63440	4,19133
3,64320	4,11317
3,65200	4,02524
3,66080	3,91777
3,66960	3,79076
3,67840	3,66375
3,68720	3,51720
3,69600	3,37065
3,70480	3,22410
3,71360	3,08732
3,72240	2,95054
3,73120	2,82353
3,74000	2,70629
3,74880	2,62813
3,75760	2,54997
3,76640	2,51089
3,77520	2,49135
3,78400	2,49135
3,79280	2,54020
