Position [V]	Intensität [Skt]
2,78960	2,55974
2,79840	2,55974
2,80720	2,54997
2,81600	2,54020
2,82480	2,54020
2,83360	2,54020
2,84240	2,53043
2,85120	2,54020
2,86000	2,53043
2,86880	2,52066
2,87760	2,52066
2,88640	2,51089
2,89520	2,51089
2,90400	2,51089
2,91280	2,51089
2,92160	2,51089
2,93040	2,52066
2,93920	2,51089
2,94800	2,52066
2,95680	2,52066
2,96560	2,53043
2,97440	2,53043
2,98320	2,53043
2,99200	2,54020
3,00080	2,54020
3,00960	2,54997
3,01840	2,54997
3,02720	2,55974
3,03600	2,54997
3,04480	2,55974
3,05360	2,55974
3,06240	2,55974
3,07120	2,55974
3,08000	2,54997
3,08880	2,54997
3,09760	2,54997
3,10640	2,54997
3,11520	2,54997
3,12400	2,54997
3,13280	2,54997
3,14160	2,54997
3,15040	2,54997
3,15920	2,54997
3,16800	2,54997
3,17680	2,54020
3,18560	2,54997
3,19440	2,54020
3,20320	2,54020
3,21200	2,54020
3,22080	2,54020
3,22960	2,54020
3,23840	2,54020
3,24720	2,54020
3,25600	2,54020
3,26480	2,53043
3,27360	2,53043
3,28240	2,53043
3,29120	2,53043
3,30000	2,53043
3,30880	2,53043
3,31760	2,53043
3,32640	2,53043
3,33520	2,53043
3,34400	2,53043
3,35280	2,53043
3,36160	2,53043
3,37040	2,54020
3,37920	2,54020
3,38800	2,54997
3,39680	2,55974
3,40560	2,56951
3,41440	2,56951
3,42320	2,57928
3,43200	2,57928
3,44080	2,58905
3,44960	2,58905
3,45840	2,59882
3,46720	2,59882
3,47600	2,59882
3,48480	2,59882
3,49360	2,60859
3,50240	2,59882
3,51120	2,59882
3,52000	2,58905
3,52880	2,57928
3,53760	2,56951
3,54640	2,55974
3,55520	2,54997
3,56400	2,54997
3,57280	2,53043
3,58160	2,53043
3,59040	2,52066
3,59920	2,51089
3,60800	2,51089
3,61680	2,50112
3,62560	2,49135
3,63440	2,49135
3,64320	2,49135
3,65200	2,49135
3,66080	2,49135
3,66960	2,49135
3,67840	2,49135
3,68720	2,49135
3,69600	2,49135
3,70480	2,49135
3,71360	2,49135
3,72240	2,50112
3,73120	2,50112
3,74000	2,51089
3,74880	2,51089
3,75760	2,51089
3,76640	2,52066
3,77520	2,53043
3,78400	2,54020
3,79280	2,54020
3,80160	2,55974
3,81040	2,55974
3,81920	2,56951
3,82800	2,57928
3,83680	2,58905
3,84560	2,59882
3,85440	2,59882
3,86320	2,60859
3,87200	2,60859
3,88080	2,60859
3,88960	2,61836
3,89840	2,60859
3,90720	2,60859
3,91600	2,58905
3,92480	2,57928
3,93360	2,56951
3,94240	2,54997
3,95120	2,54997
3,96000	2,53043
3,96880	2,51089
3,97760	2,49135
3,98640	2,47181
3,99520	2,46204
4,00400	2,45227
4,01280	2,45227
4,02160	2,43273
4,03040	2,42296
4,03920	2,41319
4,04800	2,41319
4,05680	2,41319
4,06560	2,42296
4,07440	2,42296
4,08320	2,43273
4,09200	2,44250
4,10080	2,45227
4,10960	2,46204
4,11840	2,48158
4,12720	2,49135
4,13600	2,51089
4,14480	2,52066
4,15360	2,53043
4,16240	2,54997
4,17120	2,55974
4,18000	2,57928
4,18880	2,58905
4,19760	2,60859
4,20640	2,61836
4,21520	2,63790
4,22400	2,63790
4,23280	2,65744
4,24160	2,65744
4,25040	2,66721
4,25920	2,66721
4,26800	2,66721
4,27680	2,66721
4,28560	2,66721
4,29440	2,65744
4,30320	2,63790
4,31200	2,62813
4,32080	2,60859
4,32960	2,58905
4,33840	2,55974
4,34720	2,53043
4,35600	2,50112
4,36480	2,46204
4,37360	2,42296
4,38240	2,39365
4,39120	2,35457
4,40000	2,33503
4,40880	2,30572
4,41760	2,28618
4,42640	2,27641
4,43520	2,26664
4,44400	2,25687
4,45280	2,26664
4,46160	2,27641
4,47040	2,29595
4,47920	2,31549
4,48800	2,34480
4,49680	2,39365
4,50560	2,43273
4,51440	2,47181
4,52320	2,51089
4,53200	2,55974
4,54080	2,60859
4,54960	2,65744
4,55840	2,69652
4,56720	2,73560
4,57600	2,76491
4,58480	2,79422
4,59360	2,82353
4,60240	2,84307
4,61120	2,85284
4,62000	2,86261
4,62880	2,85284
4,63760	2,85284
4,64640	2,84307
4,65520	2,81376
4,66400	2,78445
4,67280	2,75514
4,68160	2,71606
4,69040	2,66721
4,69920	2,60859
4,70800	2,55974
4,71680	2,50112
4,72560	2,44250
4,73440	2,37411
4,74320	2,30572
4,75200	2,24710
4,76080	2,17871
4,76960	2,12009
4,77840	2,07124
4,78720	2,03216
4,79600	1,99308
4,80480	1,96377
4,81360	1,95400
4,82240	1,95400
4,83120	1,97354
4,84000	2,00285
4,84880	2,05170
4,85760	2,12009
4,86640	2,20802
4,87520	2,29595
4,88400	2,41319
4,89280	2,53043
4,90160	2,65744
4,91040	2,78445
4,91920	2,92123
4,92800	3,03847
4,93680	3,17525
4,94560	3,26318
4,95440	3,36088
4,96320	3,41950
4,97200	3,46835
4,98080	3,47812
4,98960	3,45858
4,99840	3,41950
5,00720	3,34134
5,01600	3,23387
5,02480	3,09709
5,03360	2,95054
5,04240	2,77468
5,05120	2,57928
5,06000	2,38388
5,06880	2,18848
5,07760	1,99308
5,08640	1,80745
5,09520	1,64136
5,10400	1,50458
5,11280	1,39711
5,12160	1,30918
5,13040	1,27010
5,13920	1,27010
5,14800	1,30918
5,15680	1,38734
5,16560	1,49481
5,17440	1,65113
5,18320	1,82699
5,19200	2,02239
5,20080	2,23733
5,20960	2,47181
5,21840	2,69652
5,22720	2,92123
5,23600	3,13617
5,24480	3,33157
5,25360	3,49766
5,26240	3,64421
5,27120	3,74191
5,28000	3,81030
5,28880	3,83961
5,29760	3,82007
5,30640	3,76145
5,31520	3,67352
5,32400	3,54651
5,33280	3,39019
5,34160	3,20456
5,35040	2,99939
5,35920	2,78445
5,36800	2,58905
5,37680	2,36434
5,38560	2,14940
5,39440	1,96377
5,40320	1,79768
5,41200	1,66090
5,42080	1,54366
5,42960	1,46550
5,43840	1,41665
5,44720	1,40688
5,45600	1,43619
5,46480	1,48504
5,47360	1,57297
5,48240	1,68044
5,49120	1,81722
5,50000	1,96377
5,50880	2,12009
5,51760	2,27641
5,52640	2,43273
5,53520	2,58905
5,54400	2,73560
5,55280	2,86261
5,56160	2,97985
5,57040	3,07755
5,57920	3,15571
5,58800	3,21433
5,59680	3,25341
5,60560	3,27295
5,61440	3,26318
5,62320	3,24364
5,63200	3,19479
5,64080	3,13617
5,64960	3,07755
5,65840	2,98962
5,66720	2,90169
5,67600	2,80399
5,68480	2,71606
5,69360	2,63790
5,70240	2,54020
5,71120	2,46204
5,72000	2,38388
5,72880	2,31549
5,73760	2,25687
5,74640	2,20802
5,75520	2,15917
5,76400	2,12986
5,77280	2,11032
5,78160	2,09078
5,79040	2,08101
5,79920	2,08101
5,80800	2,09078
5,81680	2,11032
5,82560	2,13963
5,83440	2,16894
5,84320	2,20802
5,85200	2,24710
5,86080	2,29595
5,86960	2,34480
5,87840	2,39365
5,88720	2,45227
5,89600	2,50112
5,90480	2,55974
5,91360	2,60859
5,92240	2,65744
5,93120	2,70629
5,94000	2,74537
5,94880	2,77468
5,95760	2,80399
5,96640	2,82353
5,97520	2,84307
5,98400	2,85284
5,99280	2,85284
6,00160	2,84307
6,01040	2,82353
6,01920	2,80399
6,02800	2,77468
6,03680	2,74537
6,04560	2,70629
6,05440	2,65744
6,06320	2,62813
6,07200	2,58905
6,08080	2,54997
6,08960	2,51089
6,09840	2,47181
6,10720	2,43273
6,11600	2,40342
6,12480	2,37411
6,13360	2,34480
6,14240	2,33503
6,15120	2,31549
6,16000	2,31549
6,16880	2,31549
6,17760	2,31549
6,18640	2,31549
6,19520	2,32526
6,20400	2,34480
6,21280	2,36434
6,22160	2,37411
6,23040	2,40342
6,23920	2,42296
6,24800	2,45227
6,25680	2,47181
6,26560	2,50112
6,27440	2,52066
6,28320	2,54020
6,29200	2,55974
6,30080	2,57928
6,30960	2,59882
6,31840	2,60859
6,32720	2,62813
6,33600	2,62813
6,34480	2,63790
6,35360	2,64767
6,36240	2,63790
6,37120	2,64767
6,38000	2,64767
6,38880	2,64767
6,39760	2,64767
