Position [V]	Intensität [Skt]
2,78960	2,49135
2,79840	2,49135
2,80720	2,50112
2,81600	2,52066
2,82480	2,53043
2,83360	2,54997
2,84240	2,55974
2,85120	2,57928
2,86000	2,59882
2,86880	2,60859
2,87760	2,61836
2,88640	2,64767
2,89520	2,64767
2,90400	2,64767
2,91280	2,64767
2,92160	2,65744
2,93040	2,66721
2,93920	2,65744
2,94800	2,65744
2,95680	2,65744
2,96560	2,65744
2,97440	2,64767
2,98320	2,64767
2,99200	2,63790
3,00080	2,63790
3,00960	2,63790
3,01840	2,62813
3,02720	2,61836
3,03600	2,61836
3,04480	2,60859
3,05360	2,59882
3,06240	2,59882
3,07120	2,58905
3,08000	2,57928
3,08880	2,57928
3,09760	2,57928
3,10640	2,55974
3,11520	2,55974
3,12400	2,55974
3,13280	2,54997
3,14160	2,54997
3,15040	2,54997
3,15920	2,54020
3,16800	2,54020
3,17680	2,54020
3,18560	2,54020
3,19440	2,54020
3,20320	2,54997
3,21200	2,54997
3,22080	2,55974
3,22960	2,55974
3,23840	2,57928
3,24720	2,57928
3,25600	2,58905
3,26480	2,58905
3,27360	2,59882
3,28240	2,60859
3,29120	2,60859
3,30000	2,61836
3,30880	2,62813
3,31760	2,62813
3,32640	2,62813
3,33520	2,62813
3,34400	2,61836
3,35280	2,61836
3,36160	2,60859
3,37040	2,61836
3,37920	2,60859
3,38800	2,60859
3,39680	2,60859
3,40560	2,59882
3,41440	2,59882
3,42320	2,58905
3,43200	2,58905
3,44080	2,58905
3,44960	2,58905
3,45840	2,58905
3,46720	2,57928
3,47600	2,57928
3,48480	2,57928
3,49360	2,57928
3,50240	2,57928
3,51120	2,57928
3,52000	2,57928
3,52880	2,57928
3,53760	2,56951
3,54640	2,57928
3,55520	2,56951
3,56400	2,57928
3,57280	2,57928
3,58160	2,56951
3,59040	2,57928
3,59920	2,57928
3,60800	2,57928
3,61680	2,57928
3,62560	2,57928
3,63440	2,57928
3,64320	2,58905
3,65200	2,58905
3,66080	2,59882
3,66960	2,59882
3,67840	2,59882
3,68720	2,59882
3,69600	2,60859
3,70480	2,60859
3,71360	2,59882
3,72240	2,60859
3,73120	2,60859
3,74000	2,59882
3,74880	2,59882
3,75760	2,59882
3,76640	2,59882
3,77520	2,58905
3,78400	2,59882
3,79280	2,58905
3,80160	2,57928
3,81040	2,57928
3,81920	2,57928
3,82800	2,56951
3,83680	2,56951
3,84560	2,56951
3,85440	2,56951
3,86320	2,56951
3,87200	2,55974
3,88080	2,56951
3,88960	2,55974
3,89840	2,55974
3,90720	2,56951
3,91600	2,56951
3,92480	2,56951
3,93360	2,56951
3,94240	2,56951
3,95120	2,57928
3,96000	2,57928
3,96880	2,57928
3,97760	2,57928
3,98640	2,57928
3,99520	2,57928
4,00400	2,57928
4,01280	2,58905
4,02160	2,58905
4,03040	2,57928
4,03920	2,58905
4,04800	2,57928
4,05680	2,57928
4,06560	2,58905
4,07440	2,58905
4,08320	2,58905
4,09200	2,58905
4,10080	2,58905
4,10960	2,59882
4,11840	2,59882
4,12720	2,59882
4,13600	2,59882
4,14480	2,59882
4,15360	2,59882
4,16240	2,59882
4,17120	2,59882
4,18000	2,59882
4,18880	2,58905
4,19760	2,58905
4,20640	2,58905
4,21520	2,58905
4,22400	2,58905
4,23280	2,58905
4,24160	2,58905
4,25040	2,57928
4,25920	2,57928
4,26800	2,57928
4,27680	2,57928
4,28560	2,57928
4,29440	2,56951
4,30320	2,57928
4,31200	2,57928
4,32080	2,57928
4,32960	2,56951
4,33840	2,57928
4,34720	2,57928
4,35600	2,57928
4,36480	2,57928
4,37360	2,57928
4,38240	2,57928
4,39120	2,58905
4,40000	2,58905
4,40880	2,58905
4,41760	2,58905
4,42640	2,58905
4,43520	2,58905
4,44400	2,58905
4,45280	2,58905
4,46160	2,58905
4,47040	2,57928
4,47920	2,58905
4,48800	2,58905
4,49680	2,58905
4,50560	2,59882
4,51440	2,58905
4,52320	2,58905
4,53200	2,58905
4,54080	2,58905
4,54960	2,58905
4,55840	2,59882
4,56720	2,58905
4,57600	2,58905
4,58480	2,58905
4,59360	2,58905
4,60240	2,58905
4,61120	2,58905
4,62000	2,58905
4,62880	2,57928
4,63760	2,57928
4,64640	2,58905
4,65520	2,57928
4,66400	2,57928
4,67280	2,57928
4,68160	2,57928
4,69040	2,57928
4,69920	2,57928
4,70800	2,57928
4,71680	2,57928
4,72560	2,57928
4,73440	2,58905
4,74320	2,58905
4,75200	2,58905
4,76080	2,58905
4,76960	2,58905
4,77840	2,58905
4,78720	2,59882
4,79600	2,59882
4,80480	2,59882
4,81360	2,59882
4,82240	2,59882
4,83120	2,60859
4,84000	2,59882
4,84880	2,59882
4,85760	2,58905
4,86640	2,58905
4,87520	2,58905
4,88400	2,58905
4,89280	2,58905
4,90160	2,58905
4,91040	2,58905
4,91920	2,57928
4,92800	2,58905
4,93680	2,57928
4,94560	2,57928
4,95440	2,57928
4,96320	2,57928
4,97200	2,56951
4,98080	2,57928
4,98960	2,57928
4,99840	2,57928
5,00720	2,57928
5,01600	2,58905
5,02480	2,58905
5,03360	2,58905
5,04240	2,58905
5,05120	2,57928
5,06000	2,57928
5,06880	2,57928
5,07760	2,57928
5,08640	2,56951
5,09520	2,56951
5,10400	2,56951
5,11280	2,55974
5,12160	2,55974
5,13040	2,56951
5,13920	2,56951
5,14800	2,56951
5,15680	2,56951
5,16560	2,56951
5,17440	2,56951
5,18320	2,56951
5,19200	2,57928
5,20080	2,57928
5,20960	2,57928
5,21840	2,57928
5,22720	2,57928
5,23600	2,57928
5,24480	2,57928
5,25360	2,57928
5,26240	2,57928
5,27120	2,57928
5,28000	2,57928
5,28880	2,57928
5,29760	2,56951
5,30640	2,56951
5,31520	2,57928
5,32400	2,57928
5,33280	2,56951
5,34160	2,56951
5,35040	2,56951
5,35920	2,56951
5,36800	2,56951
5,37680	2,56951
5,38560	2,56951
5,39440	2,56951
5,40320	2,56951
5,41200	2,56951
5,42080	2,56951
5,42960	2,56951
5,43840	2,56951
5,44720	2,56951
5,45600	2,56951
5,46480	2,57928
5,47360	2,56951
5,48240	2,56951
5,49120	2,56951
5,50000	2,56951
5,50880	2,56951
5,51760	2,55974
5,52640	2,56951
5,53520	2,56951
5,54400	2,56951
5,55280	2,56951
5,56160	2,57928
5,57040	2,56951
5,57920	2,56951
5,58800	2,56951
5,59680	2,56951
5,60560	2,56951
5,61440	2,56951
5,62320	2,56951
5,63200	2,56951
5,64080	2,56951
5,64960	2,56951
5,65840	2,56951
5,66720	2,56951
5,67600	2,56951
5,68480	2,56951
5,69360	2,56951
5,70240	2,56951
5,71120	2,57928
5,72000	2,56951
5,72880	2,57928
5,73760	2,57928
5,74640	2,57928
5,75520	2,57928
5,76400	2,57928
5,77280	2,57928
5,78160	2,57928
5,79040	2,57928
5,79920	2,57928
5,80800	2,58905
5,81680	2,57928
5,82560	2,57928
5,83440	2,57928
5,84320	2,57928
5,85200	2,57928
5,86080	2,57928
5,86960	2,57928
5,87840	2,57928
5,88720	2,57928
5,89600	2,57928
5,90480	2,57928
5,91360	2,58905
5,92240	2,57928
5,93120	2,57928
5,94000	2,57928
5,94880	2,57928
5,95760	2,57928
5,96640	2,57928
5,97520	2,57928
5,98400	2,57928
5,99280	2,57928
6,00160	2,57928
6,01040	2,57928
6,01920	2,57928
6,02800	2,57928
6,03680	2,58905
6,04560	2,57928
6,05440	2,57928
6,06320	2,57928
6,07200	2,57928
6,08080	2,56951
6,08960	2,56951
6,09840	2,56951
6,10720	2,55974
6,11600	2,55974
6,12480	2,56951
6,13360	2,56951
6,14240	2,56951
6,15120	2,55974
6,16000	2,55974
6,16880	2,55974
6,17760	2,55974
6,18640	2,55974
6,19520	2,55974
6,20400	2,56951
6,21280	2,56951
6,22160	2,56951
6,23040	2,56951
6,23920	2,55974
6,24800	2,55974
6,25680	2,56951
6,26560	2,55974
6,27440	2,56951
6,28320	2,55974
6,29200	2,55974
6,30080	2,56951
6,30960	2,55974
6,31840	2,56951
6,32720	2,56951
6,33600	2,56951
6,34480	2,56951
6,35360	2,56951
6,36240	2,56951
6,37120	2,56951
6,38000	2,55974
6,38880	2,56951
6,39760	2,55974
6,40640	2,56951
6,41520	2,56951
6,42400	2,56951
6,43280	2,56951
6,44160	2,56951
6,45040	2,56951
6,45920	2,56951
6,46800	2,56951
6,47680	2,55974
6,48560	2,56951
6,49440	2,56951
6,50320	2,56951
6,51200	2,57928
6,52080	2,57928
6,52960	2,58905
6,53840	2,57928
6,54720	2,57928
6,55600	2,57928
6,56480	2,57928
6,57360	2,57928
6,58240	2,57928
6,59120	2,57928
6,60000	2,57928
6,60880	2,57928
6,61760	2,57928
6,62640	2,57928
6,63520	2,57928
6,64400	2,57928
6,65280	2,57928
6,66160	2,57928
6,67040	2,57928
6,67920	2,57928
6,68800	2,57928
6,69680	2,57928
6,70560	2,56951
6,71440	2,57928
6,72320	2,57928
6,73200	2,57928
6,74080	2,57928
6,74960	2,57928
6,75840	2,57928
6,76720	2,57928
6,77600	2,57928
6,78480	2,57928
6,79360	2,57928
6,80240	2,56951
6,81120	2,56951
6,82000	2,56951
6,82880	2,56951
6,83760	2,58905
6,84640	2,56951
6,85520	2,56951
6,86400	2,56951
6,87280	2,56951
6,88160	2,56951
6,89040	2,55974
6,89920	2,56951
6,90800	2,56951
6,91680	2,56951
6,92560	2,56951
6,93440	2,55974
6,94320	2,56951
6,95200	2,56951
6,96080	2,56951
6,96960	2,56951
6,97840	2,56951
6,98720	2,57928
6,99600	2,55974
7,00480	2,55974
7,01360	2,55974
7,02240	2,55974
7,03120	2,55974
7,04000	2,55974
7,04880	2,55974
7,05760	2,55974
7,06640	2,56951
7,07520	2,55974
7,08400	2,55974
7,09280	2,55974
7,10160	2,54997
7,11040	2,54997
7,11920	2,55974
7,12800	2,54997
7,13680	2,55974
7,14560	2,54997
7,15440	2,54997
7,16320	2,54997
7,17200	2,54997
7,18080	2,54020
7,18960	2,54997
7,19840	2,54997
7,20720	2,54020
7,21600	2,54997
7,22480	2,54997
7,23360	2,54997
7,24240	2,54997
7,25120	2,54020
7,26000	2,54020
7,26880	2,54020
7,27760	2,54997
7,28640	2,54997
7,29520	2,54997
7,30400	2,54997
7,31280	2,54997
7,32160	2,54997
7,33040	2,54997
7,33920	2,54997
7,34800	2,55974
7,35680	2,55974
7,36560	2,55974
7,37440	2,55974
7,38320	2,55974
7,39200	2,55974
7,40080	2,55974
7,40960	2,55974
7,41840	2,54997
7,42720	2,54997
7,43600	2,54997
7,44480	2,54997
7,45360	2,54997
7,46240	2,54997
7,47120	2,54997
7,48000	2,54997
7,48880	2,54997
7,49760	2,54997
7,50640	2,54997
7,51520	2,54997
7,52400	2,54997
7,53280	2,54997
7,54160	2,54997
7,55040	2,54997
7,55920	2,55974
7,56800	2,55974
7,57680	2,55974
7,58560	2,56951
7,59440	2,55974
7,60320	2,55974
7,61200	2,55974
7,62080	2,55974
7,62960	2,55974
7,63840	2,55974
7,64720	2,55974
7,65600	2,55974
7,66480	2,56951
7,67360	2,56951
7,68240	2,56951
7,69120	2,55974
7,70000	2,56951
7,70880	2,55974
7,71760	2,54997
7,72640	2,55974
7,73520	2,54997
7,74400	2,54997
7,75280	2,55974
7,76160	2,55974
7,77040	2,55974
7,77920	2,56951
7,78800	2,56951
7,79680	2,55974
7,80560	2,56951
7,81440	2,56951
7,82320	2,56951
7,83200	2,56951
7,84080	2,56951
7,84960	2,56951
7,85840	2,56951
7,86720	2,56951
7,87600	2,57928
7,88480	2,56951
7,89360	2,56951
7,90240	2,56951
7,91120	2,56951
7,92000	2,56951
7,92880	2,56951
7,93760	2,56951
7,94640	2,56951
7,95520	2,56951
7,96400	2,56951
7,97280	2,56951
7,98160	2,55974
7,99040	2,56951
7,99920	2,56951
8,00800	2,56951
8,01680	2,56951
8,02560	2,56951
8,03440	2,58905
8,04320	2,56951
8,05200	2,56951
8,06080	2,56951
8,06960	2,56951
8,07840	2,57928
8,08720	2,56951
8,09600	2,57928
8,10480	2,56951
8,11360	2,56951
8,12240	2,56951
8,13120	2,56951
8,14000	2,56951
8,14880	2,56951
8,15760	2,57928
8,16640	2,57928
8,17520	2,57928
8,18400	2,57928
8,19280	2,56951
8,20160	2,55974
8,21040	2,55974
8,21920	2,55974
8,22800	2,55974
8,23680	2,55974
8,24560	2,55974
8,25440	2,55974
8,26320	2,55974
8,27200	2,55974
8,28080	2,55974
8,28960	2,55974
8,29840	2,55974
8,30720	2,56951
8,31600	2,55974
8,32480	2,55974
8,33360	2,56951
8,34240	2,55974
8,35120	2,55974
8,36000	2,56951
8,36880	2,55974
8,37760	2,55974
8,38640	2,55974
8,39520	2,55974
8,40400	2,55974
8,41280	2,56951
8,42160	2,55974
8,43040	2,55974
8,43920	2,55974
8,44800	2,55974
8,45680	2,55974
8,46560	2,55974
8,47440	2,55974
8,48320	2,55974
8,49200	2,55974
8,50080	2,55974
8,50960	2,55974
8,51840	2,55974
8,52720	2,55974
8,53600	2,55974
8,54480	2,55974
8,55360	2,55974
8,56240	2,55974
8,57120	2,55974
8,58000	2,56951
8,58880	2,55974
8,59760	2,56951
8,60640	2,55974
8,61520	2,55974
8,62400	2,55974
8,63280	2,55974
8,64160	2,55974
8,65040	2,54997
8,65920	2,55974
8,66800	2,54020
8,67680	2,54020
8,68560	2,54020
8,69440	2,54997
8,70320	2,54997
8,71200	2,54997
8,72080	2,54997
8,72960	2,55974
8,73840	2,55974
8,74720	2,55974
8,75600	2,56951
8,76480	2,55974
8,77360	2,55974
8,78240	2,55974
8,79120	2,55974
8,80000	2,55974
8,80880	2,55974
8,81760	2,55974
8,82640	2,54997
8,83520	2,54997
8,84400	2,54997
8,85280	2,55974
8,86160	2,54997
8,87040	2,55974
8,87920	2,55974
8,88800	2,55974
8,89680	2,55974
8,90560	2,55974
8,91440	2,54997
8,92320	2,54997
8,93200	2,54997
8,94080	2,54997
8,94960	2,55974
8,95840	2,54997
8,96720	2,54997
