Position [V]	Intensität [Skt]
2,93040	3,36088
2,93920	3,34134
2,94800	3,35111
2,95680	3,33157
2,96560	3,32180
2,97440	3,32180
2,98320	3,33157
2,99200	3,34134
3,00080	3,34134
3,00960	3,36088
3,01840	3,36088
3,02720	3,36088
3,03600	3,38042
3,04480	3,38042
3,05360	3,39019
3,06240	3,39996
3,07120	3,39996
3,08000	3,39996
3,08880	3,40973
3,09760	3,39019
3,10640	3,39019
3,11520	3,38042
3,12400	3,36088
3,13280	3,37065
3,14160	3,38042
3,15040	3,38042
3,15920	3,37065
3,16800	3,37065
3,17680	3,36088
3,18560	3,35111
3,19440	3,34134
3,20320	3,33157
3,21200	3,33157
3,22080	3,32180
3,22960	3,32180
3,23840	3,32180
3,24720	3,31203
3,25600	3,31203
3,26480	3,31203
3,27360	3,31203
3,28240	3,30226
3,29120	3,30226
3,30000	3,30226
3,30880	3,30226
3,31760	3,30226
3,32640	3,32180
3,33520	3,31203
3,34400	3,31203
3,35280	3,30226
3,36160	3,28272
3,37040	3,26318
3,37920	3,26318
3,38800	3,25341
3,39680	3,25341
3,40560	3,26318
3,41440	3,26318
3,42320	3,26318
3,43200	3,27295
3,44080	3,28272
3,44960	3,31203
3,45840	3,31203
3,46720	3,34134
3,47600	3,36088
3,48480	3,38042
3,49360	3,39996
3,50240	3,40973
3,51120	3,40973
3,52000	3,40973
3,52880	3,39996
3,53760	3,39996
3,54640	3,39996
3,55520	3,39019
3,56400	3,38042
3,57280	3,38042
3,58160	3,39019
3,59040	3,39996
3,59920	3,41950
3,60800	3,44881
3,61680	3,46835
3,62560	3,48789
3,63440	3,49766
3,64320	3,49766
3,65200	3,50743
3,66080	3,50743
3,66960	3,48789
3,67840	3,46835
3,68720	3,43904
3,69600	3,42927
3,70480	3,42927
3,71360	3,41950
3,72240	3,39996
3,73120	3,39996
3,74000	3,38042
3,74880	3,37065
3,75760	3,38042
3,76640	3,39019
3,77520	3,39996
3,78400	3,40973
3,79280	3,40973
3,80160	3,40973
3,81040	3,40973
3,81920	3,40973
3,82800	3,41950
3,83680	3,42927
3,84560	3,42927
3,85440	3,42927
3,86320	3,42927
3,87200	3,40973
3,88080	3,39996
3,88960	3,39996
3,89840	3,39019
3,90720	3,39019
3,91600	3,39996
3,92480	3,40973
3,93360	3,41950
3,94240	3,41950
3,95120	3,41950
3,96000	3,41950
3,96880	3,40973
3,97760	3,39996
3,98640	3,38042
3,99520	3,37065
4,00400	3,35111
4,01280	3,33157
4,02160	3,31203
4,03040	3,30226
4,03920	3,29249
4,04800	3,29249
4,05680	3,31203
4,06560	3,31203
4,07440	3,31203
4,08320	3,30226
4,09200	3,30226
4,10080	3,28272
4,10960	3,28272
4,11840	3,25341
4,12720	3,23387
4,13600	3,23387
4,14480	3,21433
4,15360	3,19479
4,16240	3,17525
4,17120	3,17525
4,18000	3,16548
4,18880	3,15571
4,19760	3,15571
4,20640	3,14594
4,21520	3,13617
4,22400	3,12640
4,23280	3,11663
4,24160	3,09709
4,25040	3,07755
4,25920	3,06778
4,26800	3,03847
4,27680	2,99939
4,28560	2,97008
4,29440	2,97008
4,30320	2,96031
4,31200	2,96031
4,32080	2,97985
4,32960	2,99939
4,33840	3,02870
4,34720	3,05801
4,35600	3,08732
4,36480	3,11663
4,37360	3,13617
4,38240	3,14594
4,39120	3,14594
4,40000	3,14594
4,40880	3,16548
4,41760	3,17525
4,42640	3,19479
4,43520	3,20456
4,44400	3,22410
4,45280	3,25341
4,46160	3,28272
4,47040	3,30226
4,47920	3,33157
4,48800	3,34134
4,49680	3,36088
4,50560	3,36088
4,51440	3,38042
4,52320	3,39019
4,53200	3,39996
4,54080	3,39996
4,54960	3,40973
4,55840	3,40973
4,56720	3,41950
4,57600	3,41950
4,58480	3,43904
4,59360	3,44881
4,60240	3,46835
4,61120	3,45858
4,62000	3,45858
4,62880	3,45858
4,63760	3,47812
4,64640	3,48789
4,65520	3,48789
4,66400	3,48789
4,67280	3,48789
4,68160	3,46835
4,69040	3,45858
4,69920	3,44881
4,70800	3,43904
4,71680	3,42927
4,72560	3,41950
4,73440	3,40973
4,74320	3,41950
4,75200	3,41950
4,76080	3,42927
4,76960	3,42927
4,77840	3,42927
4,78720	3,43904
4,79600	3,44881
4,80480	3,45858
4,81360	3,46835
4,82240	3,46835
4,83120	3,48789
4,84000	3,49766
4,84880	3,49766
4,85760	3,49766
4,86640	3,47812
4,87520	3,46835
4,88400	3,45858
4,89280	3,45858
4,90160	3,44881
4,91040	3,43904
4,91920	3,43904
4,92800	3,43904
4,93680	3,44881
4,94560	3,45858
4,95440	3,45858
4,96320	3,45858
4,97200	3,44881
4,98080	3,43904
4,98960	3,44881
4,99840	3,44881
5,00720	3,43904
5,01600	3,44881
5,02480	3,44881
5,03360	3,45858
5,04240	3,45858
5,05120	3,46835
5,06000	3,47812
5,06880	3,49766
5,07760	3,50743
5,08640	3,50743
5,09520	3,51720
5,10400	3,52697
5,11280	3,52697
5,12160	3,52697
5,13040	3,53674
5,13920	3,53674
5,14800	3,54651
5,15680	3,55628
5,16560	3,54651
5,17440	3,52697
5,18320	3,50743
5,19200	3,48789
5,20080	3,46835
5,20960	3,44881
5,21840	3,41950
5,22720	3,41950
5,23600	3,41950
5,24480	3,41950
5,25360	3,41950
5,26240	3,41950
5,27120	3,41950
5,28000	3,41950
5,28880	3,40973
5,29760	3,39996
5,30640	3,39996
5,31520	3,39996
5,32400	3,39019
5,33280	3,38042
5,34160	3,37065
5,35040	3,36088
5,35920	3,36088
5,36800	3,36088
5,37680	3,35111
5,38560	3,35111
5,39440	3,35111
5,40320	3,34134
5,41200	3,33157
5,42080	3,32180
5,42960	3,31203
5,43840	3,31203
5,44720	3,31203
5,45600	3,30226
5,46480	3,31203
5,47360	3,31203
5,48240	3,31203
5,49120	3,32180
5,50000	3,33157
5,50880	3,35111
5,51760	3,37065
5,52640	3,39996
5,53520	3,39996
5,54400	3,39996
5,55280	3,40973
5,56160	3,41950
5,57040	3,42927
5,57920	3,43904
5,58800	3,42927
5,59680	3,41950
5,60560	3,40973
5,61440	3,39996
5,62320	3,39019
5,63200	3,38042
5,64080	3,36088
5,64960	3,34134
5,65840	3,32180
5,66720	3,31203
5,67600	3,30226
5,68480	3,29249
5,69360	3,28272
5,70240	3,27295
5,71120	3,26318
5,72000	3,25341
5,72880	3,25341
5,73760	3,26318
5,74640	3,27295
5,75520	3,29249
5,76400	3,30226
5,77280	3,31203
5,78160	3,32180
5,79040	3,33157
5,79920	3,35111
5,80800	3,36088
5,81680	3,37065
5,82560	3,37065
5,83440	3,36088
5,84320	3,36088
5,85200	3,32180
5,86080	3,30226
5,86960	3,27295
5,87840	3,25341
5,88720	3,24364
5,89600	3,23387
5,90480	3,22410
5,91360	3,20456
5,92240	3,18502
5,93120	3,17525
5,94000	3,17525
5,94880	3,17525
5,95760	3,18502
5,96640	3,20456
5,97520	3,21433
5,98400	3,23387
5,99280	3,24364
6,00160	3,24364
6,01040	3,25341
6,01920	3,27295
6,02800	3,29249
6,03680	3,29249
6,04560	3,30226
6,05440	3,31203
6,06320	3,33157
6,07200	3,34134
6,08080	3,35111
6,08960	3,36088
6,09840	3,36088
6,10720	3,37065
6,11600	3,39996
6,12480	3,39996
6,13360	3,39996
6,14240	3,40973
6,15120	3,40973
6,16000	3,38042
6,16880	3,36088
6,17760	3,35111
6,18640	3,34134
6,19520	3,31203
6,20400	3,29249
6,21280	3,28272
6,22160	3,27295
6,23040	3,26318
6,23920	3,26318
6,24800	3,25341
6,25680	3,24364
6,26560	3,24364
6,27440	3,24364
6,28320	3,24364
6,29200	3,25341
6,30080	3,25341
6,30960	3,26318
6,31840	3,27295
6,32720	3,27295
6,33600	3,28272
6,34480	3,29249
6,35360	3,30226
6,36240	3,31203
6,37120	3,30226
6,38000	3,30226
6,38880	3,30226
6,39760	3,31203
6,40640	3,32180
6,41520	3,33157
6,42400	3,34134
6,43280	3,35111
6,44160	3,37065
6,45040	3,37065
6,45920	3,37065
6,46800	3,36088
6,47680	3,35111
6,48560	3,34134
6,49440	3,33157
6,50320	3,31203
6,51200	3,28272
6,52080	3,25341
6,52960	3,22410
6,53840	3,19479
6,54720	3,19479
6,55600	3,20456
6,56480	3,18502
6,57360	3,16548
6,58240	3,14594
6,59120	3,14594
6,60000	3,15571
6,60880	3,17525
6,61760	3,18502
6,62640	3,18502
6,63520	3,19479
6,64400	3,18502
6,65280	3,18502
6,66160	3,18502
6,67040	3,18502
6,67920	3,17525
6,68800	3,16548
6,69680	3,15571
6,70560	3,14594
6,71440	3,15571
6,72320	3,16548
6,73200	3,18502
6,74080	3,20456
6,74960	3,22410
6,75840	3,25341
6,76720	3,27295
6,77600	3,30226
6,78480	3,31203
6,79360	3,33157
6,80240	3,34134
6,81120	3,34134
6,82000	3,34134
6,82880	3,34134
6,83760	3,34134
6,84640	3,34134
6,85520	3,33157
6,86400	3,32180
6,87280	3,32180
6,88160	3,30226
6,89040	3,28272
6,89920	3,26318
6,90800	3,24364
6,91680	3,22410
6,92560	3,18502
6,93440	3,15571
6,94320	3,12640
6,95200	3,11663
6,96080	3,09709
6,96960	3,08732
6,97840	3,07755
6,98720	3,08732
6,99600	3,08732
7,00480	3,08732
7,01360	3,08732
7,02240	3,09709
7,03120	3,10686
7,04000	3,12640
7,04880	3,12640
7,05760	3,12640
7,06640	3,13617
7,07520	3,15571
7,08400	3,18502
7,09280	3,20456
7,10160	3,22410
7,11040	3,24364
7,11920	3,27295
7,12800	3,31203
7,13680	3,33157
7,14560	3,35111
7,15440	3,36088
7,16320	3,37065
7,17200	3,38042
7,18080	3,39019
7,18960	3,40973
7,19840	3,42927
7,20720	3,43904
7,21600	3,42927
7,22480	3,42927
7,23360	3,39996
7,24240	3,39996
7,25120	3,40973
7,26000	3,40973
7,26880	3,40973
7,27760	3,40973
7,28640	3,40973
7,29520	3,40973
7,30400	3,39996
7,31280	3,40973
7,32160	3,39996
7,33040	3,39019
7,33920	3,39996
7,34800	3,39996
7,35680	3,39019
7,36560	3,38042
7,37440	3,36088
7,38320	3,35111
7,39200	3,35111
7,40080	3,34134
7,40960	3,34134
7,41840	3,34134
7,42720	3,35111
7,43600	3,36088
7,44480	3,34134
7,45360	3,34134
7,46240	3,33157
7,47120	3,32180
7,48000	3,32180
7,48880	3,32180
7,49760	3,33157
7,50640	3,33157
7,51520	3,34134
7,52400	3,33157
7,53280	3,32180
7,54160	3,32180
7,55040	3,31203
7,55920	3,31203
7,56800	3,30226
7,57680	3,29249
7,58560	3,29249
7,59440	3,29249
7,60320	3,29249
7,61200	3,28272
7,62080	3,28272
7,62960	3,27295
7,63840	3,26318
7,64720	3,26318
7,65600	3,27295
7,66480	3,27295
7,67360	3,27295
7,68240	3,27295
7,69120	3,25341
7,70000	3,25341
7,70880	3,25341
7,71760	3,25341
7,72640	3,24364
7,73520	3,23387
7,74400	3,22410
7,75280	3,23387
7,76160	3,25341
7,77040	3,27295
7,77920	3,28272
7,78800	3,29249
7,79680	3,29249
7,80560	3,30226
7,81440	3,30226
7,82320	3,31203
7,83200	3,31203
7,84080	3,29249
7,84960	3,28272
7,85840	3,27295
7,86720	3,27295
7,87600	3,28272
7,88480	3,29249
7,89360	3,31203
7,90240	3,32180
7,91120	3,32180
7,92000	3,34134
7,92880	3,34134
7,93760	3,35111
7,94640	3,35111
7,95520	3,36088
7,96400	3,37065
7,97280	3,37065
7,98160	3,37065
7,99040	3,36088
7,99920	3,36088
8,00800	3,35111
8,01680	3,34134
8,02560	3,32180
8,03440	3,31203
8,04320	3,29249
8,05200	3,28272
8,06080	3,28272
8,06960	3,29249
8,07840	3,27295
8,08720	3,25341
8,09600	3,23387
8,10480	3,22410
8,11360	3,20456
8,12240	3,18502
8,13120	3,18502
8,14000	3,17525
8,14880	3,16548
8,15760	3,16548
8,16640	3,15571
8,17520	3,14594
8,18400	3,13617
8,19280	3,14594
8,20160	3,14594
8,21040	3,14594
8,21920	3,15571
8,22800	3,17525
8,23680	3,19479
8,24560	3,21433
8,25440	3,22410
8,26320	3,24364
8,27200	3,24364
8,28080	3,26318
8,28960	3,26318
8,29840	3,26318
8,30720	3,26318
8,31600	3,25341
8,32480	3,24364
8,33360	3,24364
8,34240	3,25341
8,35120	3,27295
8,36000	3,27295
8,36880	3,27295
8,37760	3,25341
8,38640	3,24364
8,39520	3,23387
8,40400	3,22410
8,41280	3,22410
8,42160	3,23387
8,43040	3,23387
8,43920	3,24364
8,44800	3,26318
8,45680	3,26318
8,46560	3,26318
8,47440	3,27295
8,48320	3,29249
8,49200	3,30226
8,50080	3,32180
8,50960	3,34134
8,51840	3,35111
8,52720	3,35111
8,53600	3,37065
8,54480	3,36088
8,55360	3,37065
8,56240	3,36088
8,57120	3,36088
8,58000	3,37065
8,58880	3,38042
8,59760	3,38042
8,60640	3,38042
8,61520	3,39019
8,62400	3,39019
8,63280	3,40973
8,64160	3,41950
8,65040	3,43904
8,65920	3,45858
8,66800	3,47812
8,67680	3,50743
8,68560	3,51720
8,69440	3,52697
8,70320	3,50743
8,71200	3,50743
8,72080	3,48789
8,72960	3,47812
8,73840	3,46835
8,74720	3,44881
8,75600	3,44881
8,76480	3,44881
8,77360	3,42927
8,78240	3,41950
8,79120	3,41950
8,80000	3,39996
8,80880	3,38042
8,81760	3,36088
8,82640	3,35111
8,83520	3,34134
8,84400	3,31203
8,85280	3,29249
8,86160	3,29249
8,87040	3,28272
8,87920	3,29249
8,88800	3,29249
8,89680	3,29249
8,90560	3,28272
8,91440	3,27295
8,92320	3,26318
8,93200	3,26318
8,94080	3,26318
8,94960	3,26318
8,95840	3,25341
8,96720	3,26318
