Position [V]	Intensität [Skt]
2,78960	2,22756
2,79840	2,22756
2,80720	2,22756
2,81600	2,21779
2,82480	2,21779
2,83360	2,21779
2,84240	2,21779
2,85120	2,22756
2,86000	2,23733
2,86880	2,22756
2,87760	2,22756
2,88640	2,22756
2,89520	2,23733
2,90400	2,21779
2,91280	2,21779
2,92160	2,20802
2,93040	2,19825
2,93920	2,19825
2,94800	2,18848
2,95680	2,18848
2,96560	2,18848
2,97440	2,19825
2,98320	2,19825
2,99200	2,20802
3,00080	2,20802
3,00960	2,21779
3,01840	2,19825
3,02720	2,19825
3,03600	2,18848
3,04480	2,17871
3,05360	2,15917
3,06240	2,15917
3,07120	2,15917
3,08000	2,15917
3,08880	2,18848
3,09760	2,20802
3,10640	2,24710
3,11520	2,27641
3,12400	2,31549
3,13280	2,35457
3,14160	2,38388
3,15040	2,40342
3,15920	2,40342
3,16800	2,39365
3,17680	2,37411
3,18560	2,35457
3,19440	2,32526
3,20320	2,29595
3,21200	2,27641
3,22080	2,27641
3,22960	2,28618
3,23840	2,31549
3,24720	2,34480
3,25600	2,39365
3,26480	2,42296
3,27360	2,47181
3,28240	2,50112
3,29120	2,52066
3,30000	2,51089
3,30880	2,50112
3,31760	2,46204
3,32640	2,42296
3,33520	2,37411
3,34400	2,32526
3,35280	2,28618
3,36160	2,25687
3,37040	2,25687
3,37920	2,24710
3,38800	2,27641
3,39680	2,31549
3,40560	2,35457
3,41440	2,40342
3,42320	2,43273
3,43200	2,47181
3,44080	2,47181
3,44960	2,48158
3,45840	2,47181
3,46720	2,45227
3,47600	2,42296
3,48480	2,38388
3,49360	2,34480
3,50240	2,31549
3,51120	2,31549
3,52000	2,29595
3,52880	2,30572
3,53760	2,32526
3,54640	2,36434
3,55520	2,37411
3,56400	2,42296
3,57280	2,44250
3,58160	2,45227
3,59040	2,47181
3,59920	2,45227
3,60800	2,45227
3,61680	2,43273
3,62560	2,41319
3,63440	2,41319
3,64320	2,38388
3,65200	2,38388
3,66080	2,36434
3,66960	2,35457
3,67840	2,34480
3,68720	2,34480
3,69600	2,32526
3,70480	2,29595
3,71360	2,28618
3,72240	2,24710
3,73120	2,21779
3,74000	2,20802
3,74880	2,16894
3,75760	2,14940
3,76640	2,12986
3,77520	2,12986
3,78400	2,13963
3,79280	2,15917
3,80160	2,18848
3,81040	2,20802
3,81920	2,22756
3,82800	2,25687
3,83680	2,24710
3,84560	2,25687
3,85440	2,24710
3,86320	2,23733
3,87200	2,19825
3,88080	2,16894
3,88960	2,13963
3,89840	2,12986
3,90720	2,12009
3,91600	2,11032
3,92480	2,11032
3,93360	2,12009
3,94240	2,12986
3,95120	2,15917
3,96000	2,16894
3,96880	2,17871
3,97760	2,17871
3,98640	2,18848
3,99520	2,18848
4,00400	2,16894
4,01280	2,18848
4,02160	2,17871
4,03040	2,17871
4,03920	2,17871
4,04800	2,18848
4,05680	2,21779
4,06560	2,23733
4,07440	2,25687
4,08320	2,25687
4,09200	2,28618
4,10080	2,26664
4,10960	2,25687
4,11840	2,22756
4,12720	2,20802
4,13600	2,16894
4,14480	2,13963
4,15360	2,12009
4,16240	2,09078
4,17120	2,10055
4,18000	2,11032
4,18880	2,14940
4,19760	2,18848
4,20640	2,25687
4,21520	2,32526
4,22400	2,40342
4,23280	2,47181
4,24160	2,54020
4,25040	2,57928
4,25920	2,62813
4,26800	2,63790
4,27680	2,63790
4,28560	2,64767
4,29440	2,60859
4,30320	2,60859
4,31200	2,56951
4,32080	2,55974
4,32960	2,53043
4,33840	2,53043
4,34720	2,52066
4,35600	2,54020
4,36480	2,54997
4,37360	2,57928
4,38240	2,59882
4,39120	2,62813
4,40000	2,65744
4,40880	2,67698
4,41760	2,70629
4,42640	2,73560
4,43520	2,74537
4,44400	2,75514
4,45280	2,77468
4,46160	2,76491
4,47040	2,76491
4,47920	2,75514
4,48800	2,71606
4,49680	2,68675
4,50560	2,64767
4,51440	2,60859
4,52320	2,53043
4,53200	2,48158
4,54080	2,42296
4,54960	2,36434
4,55840	2,32526
4,56720	2,29595
4,57600	2,27641
4,58480	2,26664
4,59360	2,26664
4,60240	2,28618
4,61120	2,29595
4,62000	2,30572
4,62880	2,31549
4,63760	2,31549
4,64640	2,29595
4,65520	2,27641
4,66400	2,22756
4,67280	2,18848
4,68160	2,13963
4,69040	2,07124
4,69920	2,01262
4,70800	1,96377
4,71680	1,91492
4,72560	1,87584
4,73440	1,83676
4,74320	1,80745
4,75200	1,76837
4,76080	1,73906
4,76960	1,69998
4,77840	1,65113
4,78720	1,61205
4,79600	1,57297
4,80480	1,53389
4,81360	1,49481
4,82240	1,48504
4,83120	1,46550
4,84000	1,48504
4,84880	1,50458
4,85760	1,55343
4,86640	1,62182
4,87520	1,69021
4,88400	1,76837
4,89280	1,84653
4,90160	1,91492
4,91040	1,96377
4,91920	2,01262
4,92800	2,02239
4,93680	2,03216
4,94560	2,01262
4,95440	2,01262
4,96320	1,99308
4,97200	2,00285
4,98080	2,01262
4,98960	2,08101
4,99840	2,15917
5,00720	2,26664
5,01600	2,40342
5,02480	2,53043
5,03360	2,70629
5,04240	2,85284
5,05120	3,01893
5,06000	3,14594
5,06880	3,26318
5,07760	3,34134
5,08640	3,39996
5,09520	3,41950
5,10400	3,39996
5,11280	3,40973
5,12160	3,36088
5,13040	3,33157
5,13920	3,28272
5,14800	3,25341
5,15680	3,20456
5,16560	3,16548
5,17440	3,13617
5,18320	3,09709
5,19200	3,06778
5,20080	3,02870
5,20960	3,00916
5,21840	2,96031
5,22720	2,90169
5,23600	2,86261
5,24480	2,79422
5,25360	2,73560
5,26240	2,68675
5,27120	2,60859
5,28000	2,56951
5,28880	2,52066
5,29760	2,47181
5,30640	2,42296
5,31520	2,36434
5,32400	2,32526
5,33280	2,26664
5,34160	2,20802
5,35040	2,12986
5,35920	2,07124
5,36800	1,99308
5,37680	1,92469
5,38560	1,86607
5,39440	1,78791
5,40320	1,73906
5,41200	1,69998
5,42080	1,67067
5,42960	1,66090
5,43840	1,66090
5,44720	1,67067
5,45600	1,69998
5,46480	1,72929
5,47360	1,75860
5,48240	1,78791
5,49120	1,82699
5,50000	1,86607
5,50880	1,87584
5,51760	1,90515
5,52640	1,92469
5,53520	1,94423
5,54400	1,95400
5,55280	1,97354
5,56160	1,98331
5,57040	1,99308
5,57920	1,98331
5,58800	1,97354
5,59680	1,94423
5,60560	1,95400
5,61440	1,93446
5,62320	1,92469
5,63200	1,93446
5,64080	1,92469
5,64960	1,94423
5,65840	1,97354
5,66720	2,00285
5,67600	2,05170
5,68480	2,12009
5,69360	2,17871
5,70240	2,24710
5,71120	2,32526
5,72000	2,38388
5,72880	2,45227
5,73760	2,52066
5,74640	2,55974
5,75520	2,55974
5,76400	2,56951
5,77280	2,57928
5,78160	2,54997
5,79040	2,52066
5,79920	2,48158
5,80800	2,44250
5,81680	2,42296
5,82560	2,40342
5,83440	2,41319
5,84320	2,42296
5,85200	2,46204
5,86080	2,51089
5,86960	2,54997
5,87840	2,61836
5,88720	2,64767
5,89600	2,69652
5,90480	2,72583
5,91360	2,74537
5,92240	2,69652
5,93120	2,29595
5,94000	2,41319
5,94880	2,56951
5,95760	2,66721
5,96640	2,65744
5,97520	2,62813
5,98400	2,59882
5,99280	2,58905
6,00160	2,55974
6,01040	2,54020
6,01920	2,53043
6,02800	2,50112
6,03680	2,50112
6,04560	2,46204
6,05440	2,44250
6,06320	2,43273
6,07200	2,39365
6,08080	2,37411
6,08960	2,34480
6,09840	2,32526
6,10720	2,32526
6,11600	2,32526
6,12480	2,34480
6,13360	2,36434
6,14240	2,37411
6,15120	2,40342
6,16000	2,42296
6,16880	2,43273
6,17760	2,45227
6,18640	2,45227
6,19520	2,43273
6,20400	2,43273
6,21280	2,39365
6,22160	2,36434
6,23040	2,31549
6,23920	2,29595
6,24800	2,25687
6,25680	2,23733
6,26560	2,22756
6,27440	2,21779
6,28320	2,22756
6,29200	2,21779
6,30080	2,23733
6,30960	2,23733
6,31840	2,24710
6,32720	2,26664
6,33600	2,25687
6,34480	2,26664
6,35360	2,25687
6,36240	2,23733
6,37120	2,21779
6,38000	2,21779
6,38880	2,20802
6,39760	2,19825
6,40640	2,20802
6,41520	2,20802
6,42400	2,21779
6,43280	2,23733
6,44160	2,22756
6,45040	2,22756
6,45920	2,22756
6,46800	2,20802
6,47680	2,19825
6,48560	2,15917
6,49440	2,13963
6,50320	2,11032
6,51200	2,07124
6,52080	2,05170
6,52960	2,04193
6,53840	2,03216
6,54720	2,04193
6,55600	2,06147
6,56480	2,09078
6,57360	2,14940
6,58240	2,19825
6,59120	2,24710
6,60000	2,30572
6,60880	2,35457
6,61760	2,37411
6,62640	2,39365
6,63520	2,39365
6,64400	2,37411
6,65280	2,34480
6,66160	2,33503
6,67040	2,29595
6,67920	2,24710
6,68800	2,22756
6,69680	2,20802
6,70560	2,18848
6,71440	2,19825
6,72320	2,22756
6,73200	2,25687
6,74080	2,29595
6,74960	2,34480
6,75840	2,38388
6,76720	2,40342
6,77600	2,43273
6,78480	2,45227
6,79360	2,45227
6,80240	2,43273
6,81120	2,42296
6,82000	2,38388
6,82880	2,35457
6,83760	2,33503
6,84640	2,30572
6,85520	2,26664
6,86400	2,25687
6,87280	2,25687
6,88160	2,25687
6,89040	2,28618
6,89920	2,30572
6,90800	2,33503
6,91680	2,36434
6,92560	2,37411
6,93440	2,40342
6,94320	2,40342
6,95200	2,42296
6,96080	2,42296
6,96960	2,41319
6,97840	2,41319
6,98720	2,39365
6,99600	2,38388
7,00480	2,38388
7,01360	2,38388
7,02240	2,37411
7,03120	2,37411
7,04000	2,39365
7,04880	2,39365
7,05760	2,40342
