Position [V]	Intensität [Skt]
2,78960	3,30226
2,79840	3,31203
2,80720	3,33157
2,81600	3,34134
2,82480	3,35111
2,83360	3,36088
2,84240	3,38042
2,85120	3,39019
2,86000	3,39996
2,86880	3,41950
2,87760	3,41950
2,88640	3,43904
2,89520	3,43904
2,90400	3,44881
2,91280	3,45858
2,92160	3,45858
2,93040	3,45858
2,93920	3,45858
2,94800	3,44881
2,95680	3,43904
2,96560	3,42927
2,97440	3,41950
2,98320	3,40973
2,99200	3,39996
3,00080	3,38042
3,00960	3,36088
3,01840	3,34134
3,02720	3,32180
3,03600	3,30226
3,04480	3,28272
3,05360	3,26318
3,06240	3,24364
3,07120	3,22410
3,08000	3,21433
3,08880	3,20456
3,09760	3,20456
3,10640	3,19479
3,11520	3,19479
3,12400	3,20456
3,13280	3,21433
3,14160	3,21433
3,15040	3,23387
3,15920	3,25341
3,16800	3,27295
3,17680	3,29249
3,18560	3,31203
3,19440	3,35111
3,20320	3,36088
3,21200	3,39019
3,22080	3,40973
3,22960	3,43904
3,23840	3,45858
3,24720	3,48789
3,25600	3,50743
3,26480	3,52697
3,27360	3,54651
3,28240	3,56605
3,29120	3,57582
3,30000	3,57582
3,30880	3,57582
3,31760	3,56605
3,32640	3,55628
3,33520	3,53674
3,34400	3,50743
3,35280	3,47812
3,36160	3,44881
3,37040	3,40973
3,37920	3,37065
3,38800	3,33157
3,39680	3,29249
3,40560	3,24364
3,41440	3,19479
3,42320	3,15571
3,43200	3,10686
3,44080	3,07755
3,44960	3,05801
3,45840	3,01893
3,46720	3,00916
3,47600	2,98962
3,48480	2,98962
3,49360	2,98962
3,50240	2,99939
3,51120	3,02870
3,52000	3,03847
3,52880	3,06778
3,53760	3,10686
3,54640	3,16548
3,55520	3,22410
3,56400	3,29249
3,57280	3,37065
3,58160	3,44881
3,59040	3,52697
3,59920	3,58559
3,60800	3,64421
3,61680	3,71260
3,62560	3,75168
3,63440	3,79076
3,64320	3,82984
3,65200	3,85915
3,66080	3,86892
3,66960	3,85915
3,67840	3,84938
3,68720	3,82007
3,69600	3,79076
3,70480	3,74191
3,71360	3,67352
3,72240	3,60513
3,73120	3,51720
3,74000	3,42927
3,74880	3,35111
3,75760	3,24364
3,76640	3,15571
3,77520	3,05801
3,78400	2,97008
3,79280	2,87238
3,80160	2,78445
3,81040	2,71606
3,81920	2,64767
3,82800	2,59882
3,83680	2,56951
3,84560	2,55974
3,85440	2,55974
3,86320	2,59882
3,87200	2,64767
3,88080	2,71606
3,88960	2,81376
3,89840	2,94077
3,90720	3,06778
3,91600	3,21433
3,92480	3,37065
3,93360	3,52697
3,94240	3,70283
3,95120	3,87869
3,96000	4,04478
3,96880	4,22064
3,97760	4,34765
3,98640	4,47466
3,99520	4,56259
4,00400	4,62121
4,01280	4,64075
4,02160	4,62121
4,03040	4,55282
4,03920	4,44535
4,04800	4,29880
4,05680	4,10340
4,06560	3,87869
4,07440	3,61490
4,08320	3,33157
4,09200	3,03847
4,10080	2,74537
4,10960	2,46204
4,11840	2,18848
4,12720	1,94423
4,13600	1,74883
4,14480	1,59251
4,15360	1,50458
4,16240	1,46550
4,17120	1,47527
4,18000	1,54366
4,18880	1,67067
4,19760	1,84653
4,20640	2,08101
4,21520	2,36434
4,22400	2,68675
4,23280	3,05801
4,24160	3,42927
4,25040	3,82007
4,25920	4,19133
4,26800	4,54305
4,27680	4,83615
4,28560	5,07063
4,29440	5,22695
4,30320	5,30511
4,31200	5,30511
4,32080	5,23672
4,32960	5,08040
4,33840	4,87523
4,34720	4,63098
4,35600	4,34765
4,36480	4,03501
4,37360	3,71260
4,38240	3,39019
4,39120	3,07755
4,40000	2,78445
4,40880	2,51089
4,41760	2,27641
4,42640	2,09078
4,43520	1,94423
4,44400	1,85630
4,45280	1,80745
4,46160	1,80745
4,47040	1,85630
4,47920	1,94423
4,48800	2,05170
4,49680	2,20802
4,50560	2,38388
4,51440	2,58905
4,52320	2,80399
4,53200	3,03847
4,54080	3,25341
4,54960	3,46835
4,55840	3,66375
4,56720	3,84938
4,57600	4,00570
4,58480	4,12294
4,59360	4,22064
4,60240	4,29880
4,61120	4,33788
4,62000	4,34765
4,62880	4,33788
4,63760	4,29880
4,64640	4,24018
4,65520	4,16202
4,66400	4,06432
4,67280	3,94708
4,68160	3,82984
4,69040	3,70283
4,69920	3,57582
4,70800	3,43904
4,71680	3,32180
4,72560	3,19479
4,73440	3,08732
4,74320	2,98962
4,75200	2,90169
4,76080	2,82353
4,76960	2,77468
4,77840	2,73560
4,78720	2,70629
4,79600	2,69652
4,80480	2,70629
4,81360	2,72583
4,82240	2,75514
4,83120	2,79422
4,84000	2,85284
4,84880	2,92123
4,85760	2,98962
4,86640	3,06778
4,87520	3,14594
4,88400	3,23387
4,89280	3,31203
4,90160	3,39019
4,91040	3,46835
4,91920	3,53674
4,92800	3,58559
4,93680	3,63444
4,94560	3,68329
4,95440	3,71260
4,96320	3,74191
4,97200	3,77122
4,98080	3,77122
4,98960	3,77122
4,99840	3,76145
5,00720	3,74191
5,01600	3,71260
5,02480	3,67352
5,03360	3,62467
5,04240	3,58559
5,05120	3,52697
5,06000	3,47812
5,06880	3,40973
5,07760	3,36088
5,08640	3,30226
5,09520	3,26318
5,10400	3,20456
5,11280	3,16548
5,12160	3,12640
5,13040	3,09709
5,13920	3,07755
5,14800	3,05801
5,15680	3,03847
5,16560	3,03847
5,17440	3,03847
5,18320	3,04824
5,19200	3,06778
5,20080	3,08732
5,20960	3,11663
5,21840	3,13617
5,22720	3,17525
5,23600	3,20456
5,24480	3,24364
5,25360	3,27295
5,26240	3,31203
5,27120	3,34134
5,28000	3,39019
5,28880	3,41950
5,29760	3,44881
5,30640	3,46835
5,31520	3,48789
5,32400	3,50743
5,33280	3,51720
5,34160	3,52697
5,35040	3,53674
5,35920	3,53674
5,36800	3,52697
5,37680	3,52697
5,38560	3,51720
5,39440	3,50743
5,40320	3,48789
5,41200	3,47812
5,42080	3,44881
5,42960	3,42927
5,43840	3,39996
5,44720	3,38042
5,45600	3,36088
5,46480	3,33157
5,47360	3,31203
5,48240	3,29249
5,49120	3,27295
5,50000	3,25341
5,50880	3,24364
5,51760	3,22410
5,52640	3,21433
5,53520	3,20456
5,54400	3,20456
5,55280	3,19479
5,56160	3,19479
5,57040	3,20456
5,57920	3,21433
5,58800	3,22410
5,59680	3,23387
5,60560	3,24364
5,61440	3,26318
5,62320	3,28272
5,63200	3,29249
5,64080	3,31203
5,64960	3,32180
5,65840	3,35111
5,66720	3,35111
5,67600	3,38042
5,68480	3,39019
5,69360	3,39019
5,70240	3,40973
5,71120	3,40973
5,72000	3,41950
5,72880	3,41950
5,73760	3,41950
5,74640	3,42927
5,75520	3,41950
5,76400	3,41950
5,77280	3,41950
5,78160	3,40973
5,79040	3,40973
5,79920	3,39996
5,80800	3,39019
5,81680	3,38042
5,82560	3,38042
5,83440	3,36088
5,84320	3,35111
5,85200	3,34134
5,86080	3,32180
5,86960	3,32180
5,87840	3,30226
5,88720	3,30226
5,89600	3,29249
5,90480	3,28272
5,91360	3,28272
5,92240	3,27295
5,93120	3,27295
5,94000	3,27295
5,94880	3,26318
5,95760	3,26318
5,96640	3,26318
5,97520	3,26318
5,98400	3,27295
5,99280	3,27295
6,00160	3,28272
6,01040	3,28272
6,01920	3,29249
6,02800	3,29249
6,03680	3,30226
6,04560	3,31203
6,05440	3,32180
6,06320	3,32180
6,07200	3,33157
6,08080	3,34134
6,08960	3,34134
