Position [V]	Intensität [Skt]
2,78960	4,36719
2,79840	4,38673
2,80720	4,44535
2,81600	4,52351
2,82480	4,64075
2,83360	4,77753
2,84240	4,92408
2,85120	5,07063
2,86000	5,21718
2,86880	5,35396
2,87760	5,45166
2,88640	5,52982
2,89520	5,55913
2,90400	5,55913
2,91280	5,51028
2,92160	5,41258
2,93040	5,28557
2,93920	5,10971
2,94800	4,91431
2,95680	4,71891
2,96560	4,50397
2,97440	4,30857
2,98320	4,12294
2,99200	3,97639
3,00080	3,86892
3,00960	3,78099
3,01840	3,77122
3,02720	3,81030
3,03600	3,88846
3,04480	4,03501
3,05360	4,22064
3,06240	4,43558
3,07120	4,68960
3,08000	4,94362
3,08880	5,20741
3,09760	5,45166
3,10640	5,66660
3,11520	5,84246
3,12400	5,97924
3,13280	6,05740
3,14160	6,07694
3,15040	6,03786
3,15920	5,94993
3,16800	5,78384
3,17680	5,58844
3,18560	5,35396
3,19440	5,09017
3,20320	4,81661
3,21200	4,53328
3,22080	4,27926
3,22960	4,04478
3,23840	3,86892
3,24720	3,72237
3,25600	3,63444
3,26480	3,60513
3,27360	3,63444
3,28240	3,73214
3,29120	3,88846
3,30000	4,07409
3,30880	4,28903
3,31760	4,53328
3,32640	4,77753
3,33520	5,03155
3,34400	5,24649
3,35280	5,45166
3,36160	5,59821
3,37040	5,70568
3,37920	5,76430
3,38800	5,77407
3,39680	5,73499
3,40560	5,63729
3,41440	5,50051
3,42320	5,33442
3,43200	5,15856
3,44080	4,97293
3,44960	4,77753
3,45840	4,61144
3,46720	4,45512
3,47600	4,35742
3,48480	4,26949
3,49360	4,24018
3,50240	4,24995
3,51120	4,30857
3,52000	4,38673
3,52880	4,50397
3,53760	4,64075
3,54640	4,78730
3,55520	4,93385
3,56400	5,07063
3,57280	5,18787
3,58160	5,27580
3,59040	5,32465
3,59920	5,33442
3,60800	5,29534
3,61680	5,21718
3,62560	5,10971
3,63440	4,96316
3,64320	4,80684
3,65200	4,62121
3,66080	4,46489
3,66960	4,29880
3,67840	4,16202
3,68720	4,06432
3,69600	4,00570
3,70480	3,98616
3,71360	4,02524
3,72240	4,11317
3,73120	4,25972
3,74000	4,44535
3,74880	4,67983
3,75760	4,91431
3,76640	5,16833
3,77520	5,42235
3,78400	5,65683
3,79280	5,85223
3,80160	6,00855
3,81040	6,11602
3,81920	6,14533
3,82800	6,11602
3,83680	6,03786
3,84560	5,87177
3,85440	5,65683
3,86320	5,39304
3,87200	5,08040
3,88080	4,75799
3,88960	4,42581
3,89840	4,10340
3,90720	3,81030
3,91600	3,55628
3,92480	3,37065
3,93360	3,23387
3,94240	3,19479
3,95120	3,22410
3,96000	3,33157
3,96880	3,50743
3,97760	3,76145
3,98640	4,06432
3,99520	4,39650
4,00400	4,75799
4,01280	5,10971
4,02160	5,47120
4,03040	5,77407
4,03920	6,04763
4,04800	6,25280
4,05680	6,38958
4,06560	6,45797
4,07440	6,44820
4,08320	6,35050
4,09200	6,18441
4,10080	5,96947
4,10960	5,70568
4,11840	5,39304
4,12720	5,08040
4,13600	4,73845
4,14480	4,42581
4,15360	4,14248
4,16240	3,90800
4,17120	3,72237
4,18000	3,59536
4,18880	3,54651
4,19760	3,56605
4,20640	3,64421
4,21520	3,79076
4,22400	3,96662
4,23280	4,19133
4,24160	4,42581
4,25040	4,67006
4,25920	4,91431
4,26800	5,11948
4,27680	5,30511
4,28560	5,45166
4,29440	5,54936
4,30320	5,59821
4,31200	5,58844
4,32080	5,52982
