Position [V]	Intensität [Skt]
2,78960	2,62813
2,79840	2,51089
2,80720	2,38388
2,81600	2,30572
2,82480	2,21779
2,83360	2,20802
2,84240	2,21779
2,85120	2,23733
2,86000	2,18848
2,86880	2,12009
2,87760	2,12986
2,88640	2,09078
2,89520	2,14940
2,90400	2,24710
2,91280	2,34480
2,92160	2,46204
2,93040	2,55974
2,93920	2,61836
2,94800	2,56951
2,95680	2,44250
2,96560	2,39365
2,97440	2,33503
2,98320	2,41319
2,99200	2,53043
3,00080	2,54997
3,00960	2,64767
3,01840	2,72583
3,02720	2,77468
3,03600	2,65744
3,04480	2,54997
3,05360	2,62813
3,06240	2,61836
3,07120	2,64767
3,08000	2,76491
3,08880	2,83330
3,09760	2,88215
3,10640	2,83330
3,11520	2,82353
3,12400	2,82353
3,13280	2,67698
3,14160	2,60859
3,15040	2,58905
3,15920	2,52066
3,16800	2,44250
3,17680	2,46204
3,18560	2,54997
3,19440	2,63790
3,20320	2,72583
3,21200	2,71606
3,22080	2,66721
3,22960	2,63790
3,23840	2,56951
3,24720	2,50112
3,25600	2,44250
3,26480	2,47181
3,27360	2,45227
3,28240	2,50112
3,29120	2,48158
3,30000	2,43273
3,30880	2,35457
3,31760	2,30572
3,32640	2,28618
3,33520	2,33503
3,34400	2,35457
3,35280	2,46204
3,36160	2,54997
3,37040	2,62813
3,37920	2,64767
3,38800	2,61836
3,39680	2,71606
3,40560	2,81376
3,41440	2,88215
3,42320	2,92123
3,43200	2,82353
3,44080	2,80399
3,44960	2,78445
3,45840	2,73560
3,46720	2,79422
3,47600	2,76491
3,48480	2,67698
3,49360	2,63790
3,50240	2,54997
3,51120	2,49135
3,52000	2,46204
3,52880	2,44250
3,53760	2,49135
3,54640	2,50112
3,55520	2,48158
3,56400	2,46204
3,57280	2,42296
3,58160	2,45227
3,59040	2,47181
3,59920	2,52066
3,60800	2,55974
3,61680	2,60859
3,62560	2,56951
3,63440	2,45227
3,64320	2,41319
3,65200	2,43273
3,66080	2,42296
3,66960	2,46204
3,67840	2,51089
3,68720	2,45227
3,69600	2,44250
3,70480	2,47181
3,71360	2,57928
3,72240	2,71606
3,73120	2,83330
3,74000	2,87238
3,74880	2,72583
3,75760	2,64767
3,76640	2,57928
3,77520	2,51089
3,78400	2,53043
3,79280	2,50112
3,80160	2,46204
3,81040	2,45227
3,81920	2,50112
3,82800	2,56951
3,83680	2,54997
3,84560	2,60859
3,85440	2,61836
3,86320	2,72583
3,87200	2,81376
3,88080	2,73560
3,88960	2,64767
3,89840	2,61836
3,90720	2,56951
3,91600	2,52066
3,92480	2,48158
3,93360	2,51089
3,94240	2,52066
3,95120	2,55974
3,96000	2,65744
3,96880	2,51089
3,97760	2,43273
3,98640	2,47181
3,99520	2,46204
4,00400	2,47181
4,01280	2,52066
4,02160	2,50112
4,03040	2,52066
4,03920	2,45227
4,04800	2,43273
4,05680	2,38388
4,06560	2,34480
4,07440	2,31549
4,08320	2,21779
4,09200	2,14940
4,10080	2,22756
4,10960	2,36434
4,11840	2,46204
4,12720	2,61836
4,13600	2,71606
4,14480	2,74537
4,15360	2,71606
4,16240	2,59882
4,17120	2,55974
4,18000	2,58905
4,18880	2,61836
4,19760	2,67698
4,20640	2,71606
4,21520	2,69652
4,22400	2,59882
4,23280	2,54020
4,24160	2,45227
4,25040	2,47181
4,25920	2,50112
4,26800	2,52066
4,27680	2,43273
4,28560	2,48158
4,29440	2,59882
4,30320	2,65744
4,31200	2,73560
4,32080	2,70629
4,32960	2,64767
4,33840	2,57928
4,34720	2,52066
4,35600	2,61836
4,36480	2,74537
4,37360	2,82353
4,38240	2,84307
4,39120	2,84307
4,40000	2,81376
4,40880	2,73560
4,41760	2,65744
4,42640	2,70629
4,43520	2,75514
4,44400	2,71606
4,45280	2,70629
4,46160	2,71606
4,47040	2,67698
4,47920	2,67698
4,48800	2,56951
4,49680	2,51089
4,50560	2,50112
4,51440	2,54997
4,52320	2,61836
4,53200	2,60859
4,54080	2,59882
4,54960	2,66721
4,55840	2,68675
4,56720	2,65744
4,57600	2,71606
4,58480	2,75514
4,59360	2,74537
4,60240	2,71606
4,61120	2,70629
4,62000	2,72583
4,62880	2,70629
4,63760	2,61836
4,64640	2,50112
4,65520	2,52066
4,66400	2,59882
4,67280	2,64767
4,68160	2,62813
4,69040	2,58905
4,69920	2,60859
4,70800	2,56951
4,71680	2,58905
4,72560	2,58905
4,73440	2,56951
4,74320	2,53043
4,75200	2,52066
4,76080	2,43273
4,76960	2,45227
4,77840	2,38388
4,78720	2,28618
4,79600	2,29595
4,80480	2,29595
4,81360	2,32526
4,82240	2,43273
4,83120	2,52066
4,84000	2,54997
4,84880	2,57928
4,85760	2,54020
4,86640	2,46204
4,87520	2,46204
4,88400	2,47181
4,89280	2,50112
4,90160	2,54997
4,91040	2,54997
4,91920	2,51089
4,92800	2,59882
4,93680	2,64767
4,94560	2,69652
4,95440	2,63790
4,96320	2,53043
4,97200	2,47181
4,98080	2,45227
4,98960	2,54997
4,99840	2,64767
5,00720	2,64767
5,01600	2,65744
5,02480	2,62813
5,03360	2,61836
5,04240	2,61836
5,05120	2,57928
5,06000	2,62813
5,06880	2,72583
5,07760	2,69652
5,08640	2,61836
5,09520	2,53043
5,10400	2,57928
5,11280	2,62813
5,12160	2,62813
5,13040	2,64767
5,13920	2,62813
5,14800	2,53043
5,15680	2,57928
5,16560	2,63790
5,17440	2,60859
5,18320	2,53043
5,19200	2,49135
5,20080	2,49135
5,20960	2,50112
5,21840	2,48158
5,22720	2,46204
5,23600	2,50112
5,24480	2,56951
5,25360	2,62813
5,26240	2,71606
5,27120	2,78445
5,28000	2,78445
5,28880	2,77468
5,29760	2,65744
5,30640	2,57928
5,31520	2,57928
5,32400	2,56951
5,33280	2,63790
5,34160	2,72583
5,35040	2,80399
5,35920	2,84307
5,36800	2,73560
5,37680	2,64767
5,38560	2,66721
5,39440	2,63790
5,40320	2,60859
5,41200	2,56951
5,42080	2,66721
5,42960	2,75514
5,43840	2,76491
5,44720	2,79422
5,45600	2,95054
5,46480	2,94077
5,47360	2,82353
5,48240	2,67698
5,49120	2,62813
5,50000	2,61836
5,50880	2,59882
5,51760	2,47181
5,52640	2,39365
5,53520	2,36434
5,54400	2,29595
5,55280	2,30572
5,56160	2,35457
5,57040	2,33503
5,57920	2,37411
5,58800	2,35457
5,59680	2,36434
5,60560	2,44250
5,61440	2,48158
5,62320	2,50112
5,63200	2,48158
5,64080	2,41319
5,64960	2,40342
5,65840	2,38388
5,66720	2,51089
5,67600	2,64767
5,68480	2,70629
5,69360	2,64767
5,70240	2,65744
5,71120	2,62813
5,72000	2,54997
5,72880	2,50112
5,73760	2,54997
5,74640	2,54997
5,75520	2,56951
5,76400	2,49135
5,77280	2,50112
5,78160	2,65744
5,79040	2,77468
5,79920	2,77468
5,80800	2,76491
5,81680	2,74537
5,82560	2,69652
5,83440	2,66721
5,84320	2,68675
5,85200	2,73560
5,86080	2,83330
5,86960	2,87238
5,87840	2,82353
5,88720	2,78445
5,89600	2,74537
5,90480	2,65744
5,91360	2,65744
5,92240	2,56951
5,93120	2,48158
5,94000	2,46204
5,94880	2,46204
5,95760	2,42296
5,96640	2,40342
5,97520	2,48158
5,98400	2,49135
5,99280	2,53043
6,00160	2,54997
6,01040	2,54997
6,01920	2,55974
6,02800	2,68675
6,03680	2,64767
6,04560	2,54997
6,05440	2,57928
6,06320	2,55974
6,07200	2,52066
6,08080	2,51089
6,08960	2,57928
6,09840	2,54997
6,10720	2,47181
6,11600	2,40342
6,12480	2,48158
6,13360	2,49135
6,14240	2,37411
6,15120	2,30572
6,16000	2,32526
6,16880	2,43273
6,17760	2,50112
6,18640	2,61836
6,19520	2,64767
6,20400	2,64767
6,21280	2,59882
6,22160	2,55974
6,23040	2,54997
6,23920	2,49135
6,24800	2,43273
6,25680	2,40342
6,26560	2,37411
6,27440	2,45227
6,28320	2,49135
6,29200	2,61836
6,30080	2,60859
6,30960	2,56951
6,31840	2,62813
6,32720	2,71606
6,33600	2,76491
6,34480	2,87238
6,35360	3,00916
6,36240	2,99939
6,37120	2,93100
6,38000	2,88215
6,38880	2,83330
6,39760	2,78445
6,40640	2,73560
6,41520	2,62813
6,42400	2,52066
6,43280	2,44250
6,44160	2,45227
6,45040	2,44250
6,45920	2,54020
6,46800	2,57928
6,47680	2,60859
6,48560	2,70629
6,49440	2,78445
6,50320	2,80399
6,51200	2,74537
6,52080	2,67698
6,52960	2,74537
6,53840	2,77468
6,54720	2,89192
6,55600	2,84307
6,56480	2,68675
6,57360	2,51089
6,58240	2,39365
6,59120	2,43273
6,60000	2,47181
6,60880	2,47181
6,61760	2,39365
6,62640	2,21779
6,63520	2,11032
6,64400	2,04193
6,65280	2,05170
6,66160	2,11032
6,67040	2,23733
6,67920	2,37411
6,68800	2,42296
6,69680	2,48158
6,70560	2,59882
6,71440	2,72583
6,72320	2,84307
6,73200	2,81376
6,74080	2,66721
6,74960	2,56951
6,75840	2,54020
6,76720	2,50112
6,77600	2,48158
6,78480	2,43273
6,79360	2,50112
6,80240	2,55974
6,81120	2,58905
6,82000	2,67698
6,82880	2,81376
6,83760	2,89192
6,84640	2,85284
6,85520	2,82353
6,86400	2,81376
6,87280	2,79422
6,88160	2,81376
6,89040	2,81376
6,89920	2,85284
6,90800	2,78445
6,91680	2,71606
6,92560	2,65744
6,93440	2,69652
6,94320	2,65744
6,95200	2,64767
6,96080	2,67698
6,96960	2,60859
6,97840	2,57928
6,98720	2,51089
6,99600	2,46204
7,00480	2,49135
7,01360	2,46204
7,02240	2,50112
7,03120	2,63790
7,04000	2,75514
7,04880	2,80399
7,05760	2,66721
7,06640	2,58905
7,07520	2,51089
7,08400	2,58905
7,09280	2,61836
7,10160	2,53043
7,11040	2,45227
7,11920	2,43273
7,12800	2,44250
7,13680	2,46204
7,14560	2,61836
7,15440	2,74537
7,16320	2,83330
7,17200	2,80399
7,18080	2,72583
7,18960	2,74537
7,19840	2,73560
7,20720	2,68675
7,21600	2,56951
7,22480	2,48158
7,23360	2,37411
7,24240	2,31549
7,25120	2,41319
7,26000	2,48158
7,26880	2,44250
7,27760	2,33503
7,28640	2,30572
7,29520	2,29595
7,30400	2,30572
7,31280	2,30572
7,32160	2,34480
7,33040	2,40342
7,33920	2,44250
7,34800	2,52066
7,35680	2,59882
7,36560	2,70629
7,37440	2,74537
7,38320	2,75514
7,39200	2,72583
7,40080	2,68675
7,40960	2,67698
7,41840	2,63790
7,42720	2,56951
7,43600	2,65744
7,44480	2,73560
7,45360	2,75514
7,46240	2,62813
7,47120	2,49135
7,48000	2,45227
7,48880	2,43273
7,49760	2,44250
7,50640	2,40342
7,51520	2,39365
7,52400	2,39365
7,53280	2,31549
7,54160	2,28618
7,55040	2,32526
7,55920	2,33503
7,56800	2,22756
7,57680	2,21779
7,58560	2,29595
7,59440	2,35457
7,60320	2,36434
7,61200	2,39365
7,62080	2,50112
7,62960	2,57928
7,63840	2,63790
7,64720	2,64767
7,65600	2,59882
7,66480	2,67698
7,67360	2,81376
7,68240	2,88215
7,69120	2,91146
7,70000	2,84307
7,70880	2,74537
7,71760	2,61836
7,72640	2,58905
7,73520	2,55974
7,74400	2,53043
7,75280	2,51089
7,76160	2,36434
7,77040	2,43273
7,77920	2,43273
7,78800	2,43273
7,79680	2,44250
7,80560	2,45227
7,81440	2,44250
7,82320	2,46204
7,83200	2,47181
7,84080	2,54020
7,84960	2,60859
7,85840	2,60859
7,86720	2,65744
7,87600	2,73560
7,88480	2,75514
7,89360	2,70629
7,90240	2,63790
7,91120	2,66721
7,92000	2,69652
7,92880	2,70629
7,93760	2,64767
7,94640	2,56951
7,95520	2,51089
7,96400	2,49135
7,97280	2,55974
7,98160	2,54020
7,99040	2,48158
7,99920	2,47181
8,00800	2,47181
8,01680	2,50112
8,02560	2,49135
