Position [V]	Intensität [Skt]
2,78960	4,36719
2,79840	4,31834
2,80720	4,27926
2,81600	4,25972
2,82480	4,25972
2,83360	4,25972
2,84240	4,25972
2,85120	4,26949
2,86000	4,30857
2,86880	4,35742
2,87760	4,40627
2,88640	4,46489
2,89520	4,52351
2,90400	4,60167
2,91280	4,67983
2,92160	4,75799
2,93040	4,84592
2,93920	4,92408
2,94800	4,99247
2,95680	5,04132
2,96560	5,08040
2,97440	5,12925
2,98320	5,15856
2,99200	5,18787
3,00080	5,21718
3,00960	5,19764
3,01840	5,17810
3,02720	5,14879
3,03600	5,10971
3,04480	5,07063
3,05360	5,01201
3,06240	4,93385
3,07120	4,85569
3,08000	4,78730
3,08880	4,72868
3,09760	4,65052
3,10640	4,56259
3,11520	4,48443
3,12400	4,39650
3,13280	4,33788
3,14160	4,28903
3,15040	4,26949
3,15920	4,23041
3,16800	4,21087
3,17680	4,20110
3,18560	4,21087
3,19440	4,24018
3,20320	4,25972
3,21200	4,28903
3,22080	4,33788
3,22960	4,40627
3,23840	4,47466
3,24720	4,55282
3,25600	4,63098
3,26480	4,73845
3,27360	4,83615
3,28240	4,92408
3,29120	4,97293
3,30000	5,03155
3,30880	5,09994
3,31760	5,13902
3,32640	5,19764
3,33520	5,20741
3,34400	5,21718
3,35280	5,21718
3,36160	5,20741
3,37040	5,18787
3,37920	5,15856
3,38800	5,10971
3,39680	5,04132
3,40560	4,97293
3,41440	4,89477
3,42320	4,82638
3,43200	4,74822
3,44080	4,67006
3,44960	4,58213
3,45840	4,50397
3,46720	4,44535
3,47600	4,38673
3,48480	4,32811
3,49360	4,28903
3,50240	4,25972
3,51120	4,22064
3,52000	4,23041
3,52880	4,21087
3,53760	4,22064
3,54640	4,25972
3,55520	4,28903
3,56400	4,31834
3,57280	4,35742
3,58160	4,44535
3,59040	4,53328
3,59920	4,60167
3,60800	4,69937
3,61680	4,77753
3,62560	4,86546
3,63440	4,92408
3,64320	4,99247
3,65200	5,06086
3,66080	5,10971
3,66960	5,14879
3,67840	5,17810
3,68720	5,19764
3,69600	5,19764
3,70480	5,20741
3,71360	5,18787
3,72240	5,14879
3,73120	5,09017
3,74000	5,03155
3,74880	4,98270
3,75760	4,91431
3,76640	4,84592
3,77520	4,76776
3,78400	4,69937
3,79280	4,62121
3,80160	4,56259
3,81040	4,49420
3,81920	4,44535
3,82800	4,38673
3,83680	4,32811
3,84560	4,29880
3,85440	4,26949
3,86320	4,25972
3,87200	4,25972
3,88080	4,25972
3,88960	4,28903
3,89840	4,32811
3,90720	4,36719
3,91600	4,43558
3,92480	4,49420
3,93360	4,56259
3,94240	4,62121
3,95120	4,67983
3,96000	4,73845
3,96880	4,82638
3,97760	4,90454
3,98640	4,98270
3,99520	5,03155
4,00400	5,08040
4,01280	5,09994
4,02160	5,12925
4,03040	5,14879
4,03920	5,17810
4,04800	5,16833
4,05680	5,13902
4,06560	5,10971
4,07440	5,07063
4,08320	5,00224
4,09200	4,96316
4,10080	4,91431
4,10960	4,83615
4,11840	4,76776
4,12720	4,70914
4,13600	4,64075
4,14480	4,56259
4,15360	4,48443
4,16240	4,43558
4,17120	4,39650
4,18000	4,35742
4,18880	4,32811
4,19760	4,30857
4,20640	4,29880
4,21520	4,28903
4,22400	4,28903
4,23280	4,28903
4,24160	4,32811
4,25040	4,37696
4,25920	4,42581
4,26800	4,48443
4,27680	4,53328
4,28560	4,57236
4,29440	4,64075
4,30320	4,71891
4,31200	4,80684
4,32080	4,87523
4,32960	4,94362
4,33840	4,99247
4,34720	5,02178
4,35600	5,07063
4,36480	5,09994
4,37360	5,11948
4,38240	5,11948
4,39120	5,11948
4,40000	5,10971
