Position [V]	Intensität [Skt]
5,40320	2,18848
5,41200	2,22756
5,42080	2,27641
5,42960	2,32526
5,43840	2,38388
5,44720	2,44250
5,45600	2,50112
5,46480	2,55974
5,47360	2,61836
5,48240	2,66721
5,49120	2,71606
5,50000	2,75514
5,50880	2,79422
5,51760	2,83330
5,52640	2,85284
5,53520	2,86261
5,54400	2,88215
5,55280	2,88215
5,56160	2,87238
5,57040	2,87238
5,57920	2,85284
5,58800	2,82353
5,59680	2,80399
5,60560	2,77468
5,61440	2,73560
5,62320	2,70629
5,63200	2,67698
5,64080	2,63790
5,64960	2,59882
5,65840	2,56951
5,66720	2,53043
5,67600	2,50112
5,68480	2,46204
5,69360	2,44250
5,70240	2,42296
5,71120	2,40342
5,72000	2,38388
5,72880	2,37411
5,73760	2,36434
5,74640	2,36434
5,75520	2,37411
5,76400	2,37411
5,77280	2,38388
5,78160	2,40342
5,79040	2,42296
5,79920	2,44250
5,80800	2,46204
5,81680	2,49135
5,82560	2,52066
5,83440	2,54020
5,84320	2,56951
5,85200	2,59882
5,86080	2,61836
5,86960	2,63790
5,87840	2,65744
5,88720	2,67698
5,89600	2,68675
5,90480	2,70629
5,91360	2,71606
5,92240	2,71606
5,93120	2,71606
5,94000	2,71606
5,94880	2,71606
5,95760	2,69652
5,96640	2,68675
5,97520	2,67698
5,98400	2,66721
5,99280	2,65744
6,00160	2,63790
6,01040	2,62813
6,01920	2,61836
6,02800	2,59882
6,03680	2,58905
6,04560	2,56951
6,05440	2,55974
6,06320	2,54997
6,07200	2,53043
6,08080	2,52066
6,08960	2,50112
6,09840	2,50112
6,10720	2,49135
6,11600	2,48158
6,12480	2,48158
6,13360	2,48158
6,14240	2,48158
6,15120	2,48158
6,16000	2,48158
6,16880	2,49135
6,17760	2,50112
6,18640	2,50112
6,19520	2,51089
6,20400	2,52066
6,21280	2,54020
6,22160	2,54020
6,23040	2,54997
6,23920	2,56951
6,24800	2,57928
6,25680	2,58905
6,26560	2,60859
6,27440	2,60859
6,28320	2,61836
6,29200	2,62813
6,30080	2,62813
6,30960	2,62813
6,31840	2,61836
6,32720	2,62813
6,33600	2,63790
6,34480	2,62813
6,35360	2,62813
6,36240	2,62813
6,37120	2,62813
6,38000	2,62813
6,38880	2,61836
6,39760	2,61836
6,40640	2,60859
6,41520	2,59882
6,42400	2,59882
6,43280	2,59882
6,44160	2,58905
6,45040	2,57928
6,45920	2,57928
6,46800	2,56951
6,47680	2,56951
6,48560	2,55974
6,49440	2,55974
6,50320	2,54997
6,51200	2,54997
6,52080	2,54997
6,52960	2,54997
6,53840	2,54997
6,54720	2,54997
6,55600	2,54020
6,56480	2,54020
6,57360	2,54997
6,58240	2,54020
6,59120	2,54997
6,60000	2,54997
6,60880	2,54997
6,61760	2,55974
6,62640	2,56951
6,63520	2,56951
6,64400	2,57928
6,65280	2,57928
6,66160	2,57928
6,67040	2,59882
6,67920	2,59882
6,68800	2,60859
6,69680	2,60859
6,70560	2,60859
6,71440	2,60859
6,72320	2,61836
6,73200	2,61836
6,74080	2,61836
6,74960	2,61836
6,75840	2,61836
6,76720	2,61836
6,77600	2,61836
6,78480	2,60859
6,79360	2,60859
6,80240	2,60859
6,81120	2,60859
6,82000	2,58905
6,82880	2,59882
6,83760	2,58905
6,84640	2,58905
6,85520	2,58905
6,86400	2,57928
6,87280	2,58905
6,88160	2,57928
6,89040	2,56951
6,89920	2,56951
6,90800	2,56951
6,91680	2,56951
6,92560	2,56951
6,93440	2,55974
6,94320	2,55974
6,95200	2,55974
6,96080	2,55974
6,96960	2,55974
6,97840	2,54997
6,98720	2,54997
6,99600	2,55974
7,00480	2,55974
7,01360	2,56951
7,02240	2,55974
7,03120	2,56951
7,04000	2,56951
7,04880	2,56951
7,05760	2,56951
7,06640	2,57928
7,07520	2,57928
7,08400	2,57928
7,09280	2,57928
7,10160	2,58905
7,11040	2,58905
7,11920	2,58905
7,12800	2,58905
7,13680	2,58905
7,14560	2,58905
7,15440	2,58905
7,16320	2,58905
7,17200	2,58905
7,18080	2,58905
7,18960	2,58905
7,19840	2,58905
7,20720	2,58905
7,21600	2,58905
7,22480	2,58905
7,23360	2,58905
7,24240	2,57928
7,25120	2,57928
7,26000	2,57928
7,26880	2,57928
7,27760	2,57928
7,28640	2,57928
7,29520	2,56951
7,30400	2,56951
7,31280	2,56951
7,32160	2,56951
7,33040	2,56951
7,33920	2,55974
7,34800	2,55974
7,35680	2,56951
7,36560	2,55974
7,37440	2,55974
7,38320	2,56951
7,39200	2,55974
7,40080	2,55974
7,40960	2,55974
7,41840	2,55974
7,42720	2,55974
7,43600	2,55974
7,44480	2,55974
7,45360	2,56951
7,46240	2,56951
7,47120	2,57928
7,48000	2,57928
7,48880	2,57928
7,49760	2,57928
7,50640	2,57928
7,51520	2,58905
7,52400	2,58905
7,53280	2,58905
7,54160	2,58905
7,55040	2,58905
7,55920	2,58905
7,56800	2,58905
7,57680	2,58905
7,58560	2,58905
7,59440	2,58905
7,60320	2,58905
7,61200	2,58905
7,62080	2,58905
7,62960	2,58905
7,63840	2,58905
7,64720	2,57928
7,65600	2,57928
7,66480	2,58905
7,67360	2,58905
7,68240	2,57928
7,69120	2,57928
7,70000	2,57928
7,70880	2,57928
7,71760	2,57928
7,72640	2,57928
7,73520	2,56951
7,74400	2,57928
7,75280	2,56951
7,76160	2,56951
7,77040	2,56951
7,77920	2,56951
7,78800	2,56951
7,79680	2,56951
7,80560	2,56951
7,81440	2,56951
7,82320	2,57928
7,83200	2,56951
7,84080	2,56951
7,84960	2,56951
7,85840	2,56951
7,86720	2,56951
7,87600	2,56951
7,88480	2,56951
7,89360	2,56951
7,90240	2,56951
7,91120	2,56951
7,92000	2,57928
7,92880	2,57928
7,93760	2,57928
7,94640	2,56951
7,95520	2,57928
7,96400	2,57928
7,97280	2,57928
7,98160	2,57928
7,99040	2,57928
7,99920	2,57928
8,00800	2,58905
8,01680	2,57928
8,02560	2,57928
8,03440	2,58905
8,04320	2,58905
8,05200	2,58905
8,06080	2,57928
8,06960	2,57928
8,07840	2,57928
8,08720	2,57928
8,09600	2,57928
8,10480	2,57928
8,11360	2,56951
8,12240	2,57928
8,13120	2,56951
8,14000	2,56951
8,14880	2,57928
8,15760	2,56951
8,16640	2,56951
8,17520	2,56951
8,18400	2,56951
8,19280	2,56951
8,20160	2,56951
8,21040	2,56951
8,21920	2,56951
8,22800	2,56951
8,23680	2,56951
8,24560	2,56951
8,25440	2,56951
8,26320	2,56951
8,27200	2,56951
8,28080	2,56951
8,28960	2,55974
8,29840	2,56951
8,30720	2,56951
8,31600	2,56951
8,32480	2,56951
8,33360	2,56951
8,34240	2,56951
8,35120	2,56951
8,36000	2,57928
8,36880	2,56951
8,37760	2,57928
8,38640	2,57928
8,39520	2,57928
8,40400	2,57928
8,41280	2,57928
8,42160	2,57928
8,43040	2,57928
8,43920	2,58905
8,44800	2,57928
8,45680	2,58905
8,46560	2,57928
8,47440	2,57928
8,48320	2,57928
8,49200	2,58905
8,50080	2,57928
8,50960	2,57928
8,51840	2,57928
8,52720	2,57928
8,53600	2,57928
8,54480	2,56951
8,55360	2,56951
8,56240	2,56951
8,57120	2,57928
8,58000	2,56951
8,58880	2,56951
8,59760	2,57928
8,60640	2,57928
8,61520	2,56951
8,62400	2,56951
8,63280	2,56951
8,64160	2,57928
8,65040	2,56951
8,65920	2,56951
8,66800	2,56951
8,67680	2,56951
8,68560	2,56951
8,69440	2,56951
8,70320	2,56951
8,71200	2,56951
8,72080	2,56951
8,72960	2,56951
8,73840	2,56951
8,74720	2,56951
8,75600	2,56951
8,76480	2,56951
8,77360	2,56951
8,78240	2,56951
8,79120	2,56951
8,80000	2,56951
8,80880	2,56951
8,81760	2,56951
8,82640	2,56951
8,83520	2,57928
8,84400	2,57928
8,85280	2,57928
8,86160	2,57928
8,87040	2,57928
8,87920	2,57928
8,88800	2,57928
8,89680	2,57928
8,90560	2,57928
8,91440	2,57928
8,92320	2,57928
8,93200	2,56951
8,94080	2,56951
8,94960	2,57928
8,95840	2,56951
8,96720	2,56951
